Date,Interval,Ticker,Open,High,Low,Close,Volume,Avg_Volume_10,RSI,SMA_20,SMA_50,SMA_200
2024-04-10 00:00:00-04:00,1d,a,143.92336129228568,144.5611598281606,143.05635794675854,143.6642608642578,1051800,1295720.0,50.893744293271546,145.1189712524414,139.6312661743164,124.8767251586914
2024-04-11 00:00:00-04:00,1d,a,145.1491166581207,145.35840117777377,143.17592995793171,144.50135803222656,720100,1246510.0,52.67562370272017,144.9904022216797,139.84926971435547,125.01366924285888
2024-04-12 00:00:00-04:00,1d,a,143.0961979343496,144.1625255599685,139.77764780348224,140.24603271484375,1124500,1141310.0,43.94588438558718,144.77890701293944,140.06534423828126,125.13591606140136
2024-04-15 00:00:00-04:00,1d,a,141.82060193342775,142.75737176229543,138.5419227387058,139.73779296875,1506000,1195080.0,43.02867166472206,144.4290740966797,140.21255187988282,125.25893608093261
2024-04-16 00:00:00-04:00,1d,a,139.79758764056353,139.8773143520377,136.16014576665754,136.32955932617188,1345700,1192000.0,37.39252743147461,143.977978515625,140.29318725585938,125.35660411834716
2024-04-17 00:00:00-04:00,1d,a,136.7680472539824,136.98729190674186,132.41306502081915,134.08729553222656,2084100,1279290.0,34.217051860583936,143.35009765625,140.33196197509767,125.43104175567628
2024-04-18 00:00:00-04:00,1d,a,130.80859294537535,133.97766487044396,127.89863661543725,131.9845428466797,1936600,1354560.0,31.514233394223425,142.62255172729493,140.26818908691405,125.49957508087158
2024-04-19 00:00:00-04:00,1d,a,132.60241128378266,133.28008070712997,131.69553707600554,132.27354431152344,1303400,1319320.0,32.30568257532384,141.836824798584,140.2712860107422,125.56866123199462
2024-04-22 00:00:00-04:00,1d,a,133.08075548064363,134.55567677825204,131.32681351278947,133.44949340820312,850500,1279640.0,35.56850961003812,141.17406997680663,140.27243103027342,125.64893043518066
2024-04-23 00:00:00-04:00,1d,a,137.5054924931071,139.16974765902881,135.54226596424343,138.72129821777344,1979400,1390210.0,47.73143171374266,140.86892700195312,140.3935385131836,125.76264621734619
2024-04-24 00:00:00-04:00,1d,a,137.86424914762387,139.4089217843441,135.74158449545058,137.01718139648438,1553200,1440350.0,44.78817693361499,140.53578720092773,140.5010595703125,125.86110076904296
2024-04-25 00:00:00-04:00,1d,a,136.5886457458711,136.73813901694402,133.65875402608202,135.90101623535156,940800,1462420.0,42.92132324559489,139.99958724975585,140.63699951171876,125.9533797454834
2024-04-26 00:00:00-04:00,1d,a,135.98075461175497,137.88418990009262,134.53574410522117,137.26632690429688,754900,1425460.0,45.892263821563965,139.62418365478516,140.75089599609376,126.04495162963867
2024-04-29 00:00:00-04:00,1d,a,137.78452679830133,139.38899071451607,137.40584393547405,139.10995483398438,781200,1352980.0,49.69957359523825,139.32670974731445,140.85171875,126.1489633178711
2024-04-30 00:00:00-04:00,1d,a,138.12337366536977,139.16975064867225,136.49897421666458,136.5687255859375,1087300,1327140.0,44.99933214667182,138.97143630981446,140.89992645263672,126.23828628540039
2024-05-01 00:00:00-04:00,1d,a,136.24983192965584,140.0766228232831,135.66186454259486,138.2130584716797,850400,1203770.0,48.39987931625843,138.72030334472657,140.9949496459961,126.34326541900634
2024-05-02 00:00:00-04:00,1d,a,138.7511996120521,139.4089335966543,136.2398765539059,137.04708862304688,1146800,1124790.0,46.21779118429026,138.52996063232422,141.04297424316405,126.43592189788818
2024-05-03 00:00:00-04:00,1d,a,139.20960858116987,140.4652699674214,137.93401171714208,138.97042846679688,1097900,1104240.0,50.20583443335716,138.29726333618163,141.19533081054686,126.52074882507324
2024-05-06 00:00:00-04:00,1d,a,139.06013710711065,140.98350804671517,137.86426676040298,140.12646484375,1639400,1183130.0,52.486383737224344,138.1054260253906,141.37060913085938,126.60407012939453
2024-05-07 00:00:00-04:00,1d,a,140.63468641056872,141.661143045643,139.27936281382296,140.7841796875,1486800,1133870.0,53.783296600404356,137.79998016357422,141.5697866821289,126.67546401977539
2024-05-08 00:00:00-04:00,1d,a,140.6346988725211,142.5082386239479,139.55841104976417,142.30892944335938,1423500,1120900.0,56.73183508547283,137.7322135925293,141.77836669921874,126.75398601531982
2024-05-09 00:00:00-04:00,1d,a,142.61786648566195,144.97971154018757,142.32887044354723,144.64088439941406,1254000,1152220.0,60.84607325054463,137.73918991088868,141.94483673095704,126.8461999130249
2024-05-10 00:00:00-04:00,1d,a,145.38829339671202,152.2844941527641,144.6209371176687,149.24497985839844,2246700,1301400.0,67.43078904410373,138.18913726806642,142.1964239501953,126.95568492889404
2024-05-13 00:00:00-04:00,1d,a,149.01577896398345,149.7432643038327,146.6738543137842,147.25186157226562,1317700,1355050.0,62.52835089356052,138.5648406982422,142.37432098388672,127.06417530059815
2024-05-14 00:00:00-04:00,1d,a,148.2384521941368,151.02882610023053,147.86972948159053,150.75975036621094,1679900,1414310.0,67.06659583601515,139.28635025024414,142.54675964355468,127.19322849273682
2024-05-15 00:00:00-04:00,1d,a,152.4738373863501,154.0185100220499,151.9855170080291,153.5501251220703,1524600,1481730.0,70.16225103575975,140.25949172973634,142.7453564453125,127.3574467086792
2024-05-16 00:00:00-04:00,1d,a,152.04532096301907,154.30750351265235,152.04532096301907,153.77932739257812,1325000,1499550.0,70.40830303251296,141.34923095703124,142.91132659912108,127.51929191589356
2024-05-17 00:00:00-04:00,1d,a,153.97865137234012,154.8157742601294,152.50374518979407,153.69961547851562,1857000,1575460.0,70.19151542006996,142.42053451538087,143.01421508789062,127.65481693267822
2024-05-20 00:00:00-04:00,1d,a,153.44050599489208,154.41713156555036,152.94222547018472,154.1082000732422,906200,1502140.0,70.68968195506731,143.4534698486328,143.15392974853515,127.80556869506836
2024-05-21 00:00:00-04:00,1d,a,153.81920997428696,154.11816613555487,151.81611245589954,153.14154052734375,997100,1453170.0,67.80261194132186,144.17448196411132,143.28585235595702,127.94529178619385
2024-05-22 00:00:00-04:00,1d,a,153.05184909951623,153.9587233117355,152.11507927206466,152.3442840576172,1231300,1433950.0,65.4291527104013,144.94083709716796,143.3908853149414,128.0799877548218
2024-05-23 00:00:00-04:00,1d,a,151.94566777117612,151.94566777117612,149.59378303444564,150.0322723388672,1005200,1409070.0,58.981149481878575,145.64739990234375,143.45007598876953,128.19400398254393
2024-05-24 00:00:00-04:00,1d,a,150.29138482848344,150.93915870076458,149.04568338907714,150.14190673828125,784300,1262830.0,59.1865486903583,146.29117889404296,143.56339538574218,128.31213703155518
2024-05-28 00:00:00-04:00,1d,a,150.3013422870384,150.67006500320554,147.19206152397177,147.7003173828125,1366900,1267750.0,52.84064007189311,146.72069702148437,143.58271270751953,128.41796295166014
2024-05-29 00:00:00-04:00,1d,a,146.23536714838508,146.48450739929504,144.25220527686866,144.9796905517578,1603200,1260080.0,46.817044209222935,147.1412452697754,143.57527709960937,128.51410125732423
2024-05-30 00:00:00-04:00,1d,a,124.86909948802705,134.71511207585795,124.86909948802705,130.96804809570312,5138500,1621470.0,28.682426642863064,146.77899475097655,143.26173980712892,128.54122215270996
2024-05-31 00:00:00-04:00,1d,a,130.5494999736736,133.6089497530039,129.11444960202127,129.96153259277344,5333100,2022280.0,27.847950819233915,146.4247169494629,142.93026123046874,128.5682667541504
2024-06-03 00:00:00-04:00,1d,a,129.5529406846482,132.1240701014552,129.5529406846482,130.9481201171875,3114800,2148060.0,29.997806708927342,146.02360153198242,142.58946197509766,128.62150699615478
2024-06-04 00:00:00-04:00,1d,a,130.78868263003073,131.79520385438045,129.831977295016,130.4000244140625,2893700,2346810.0,29.472416605480845,145.53727951049805,142.2633706665039,128.67453453063965
2024-06-05 00:00:00-04:00,1d,a,130.09108900362807,133.73850655111815,129.5629127977492,133.1007080078125,2707500,2517850.0,35.4697441012476,145.15310592651366,142.02890167236328,128.74899559020997
2024-06-06 00:00:00-04:00,1d,a,132.00448813323402,133.88798797739148,131.82509923048238,132.36325073242188,2269600,2621680.0,34.60442120893144,144.65582199096679,141.80256713867186,128.82170234680177
2024-06-07 00:00:00-04:00,1d,a,131.49623311059364,132.9213233801146,130.8384991400455,132.52268981933594,2365300,2757690.0,34.97378238849832,144.0499122619629,141.5205206298828,128.90125301361084
2024-06-10 00:00:00-04:00,1d,a,132.41307159516023,133.38971244460302,131.79520856469657,132.57252502441406,1673600,2846620.0,35.0971759755124,143.21628952026367,141.27648315429687,128.97366794586182
2024-06-11 00:00:00-04:00,1d,a,132.18386158285682,132.53266404480763,131.0378224187019,131.6556854248047,2081600,2918090.0,33.825461476151304,142.4364807128906,141.008408203125,129.0397144317627
2024-06-12 00:00:00-04:00,1d,a,133.17045705029867,133.18041718645597,131.87492465305607,132.7020721435547,2399900,2997760.0,36.64688922598988,141.53359680175782,140.78896575927735,129.11005107879637
2024-06-13 00:00:00-04:00,1d,a,132.13401386776528,132.54260751035756,129.59278038175515,130.1209716796875,2555400,2739450.0,32.91854489044792,140.36213912963868,140.52667083740235,129.1662926864624
2024-06-14 00:00:00-04:00,1d,a,129.55293571567066,130.29039636247933,128.79555479652927,129.40345764160156,2163300,2422470.0,31.945574161707512,139.14334564208986,140.2976611328125,129.20853851318358
2024-06-17 00:00:00-04:00,1d,a,130.6591227608588,131.61582808077713,129.0546588266532,131.37664794921875,2090500,2320040.0,37.42323928188681,138.027197265625,140.0527066040039,129.2573790359497
2024-06-18 00:00:00-04:00,1d,a,131.67561774452983,134.68522119765638,131.1075706412093,134.4360809326172,3453000,2375970.0,44.8370762951051,137.04359130859376,139.86216400146483,129.32949645996095
2024-06-20 00:00:00-04:00,1d,a,132.80172045312662,134.1869397085922,132.07423514217948,132.27354431152344,2887400,2393960.0,41.12792957427843,136.00019149780275,139.56977294921876,129.386637840271
2024-06-21 00:00:00-04:00,1d,a,132.3931449580043,134.03746464999486,131.74537113516314,132.79176330566406,4461300,2613130.0,42.35850018665902,135.02256546020507,139.35232299804687,129.46213142395018
2024-06-24 00:00:00-04:00,1d,a,134.83472317950955,137.23643913895276,133.87801780925736,134.615478515625,3339500,2710550.0,46.58958344664327,134.25172576904296,139.15460540771485,129.55065906524658
2024-06-25 00:00:00-04:00,1d,a,134.53573812479013,135.542259283895,133.8281731075777,134.226806640625,2310800,2774270.0,45.81768490769945,133.45597076416016,139.03422088623046,129.64556999206542
2024-06-26 00:00:00-04:00,1d,a,133.52922304541903,134.74502876552,132.30344198259115,132.63230895996094,1836800,2749790.0,42.69268291221965,132.70257034301758,138.8921112060547,129.7437593460083
2024-06-27 00:00:00-04:00,1d,a,131.74538402742652,132.53267586962247,130.13095979321128,130.35020446777344,1898000,2699600.0,38.63147887619186,131.97109603881836,138.77252410888673,129.83494930267335
2024-06-28 00:00:00-04:00,1d,a,131.2072371627732,132.5824811309117,127.94847813067437,129.18421936035156,9817600,3425820.0,36.71003240500929,131.88190460205078,138.67446258544922,129.9218953704834
2024-07-01 00:00:00-04:00,1d,a,130.24057042166433,131.3367784896076,126.6230488229262,126.96188354492188,2364800,3445970.0,33.30943238054496,131.7319221496582,138.57400939941405,129.99450817108155
2024-07-02 00:00:00-04:00,1d,a,127.22745706073862,128.3656520989312,125.24062219330264,125.580078125,1981100,3435030.0,31.36396633892933,131.46352005004883,138.4401400756836,130.0530252456665
2024-07-03 00:00:00-04:00,1d,a,125.91954866106511,127.45710191191996,125.63000867058578,125.92952728271484,1288200,3218550.0,32.43863997656669,131.23999519348143,138.28974075317382,130.10818454742432
2024-07-05 00:00:00-04:00,1d,a,126.19910240563675,126.40876771929601,125.0908660211032,126.16915130615234,1341700,3063980.0,33.21089559774833,130.89341735839844,138.0386978149414,130.18050132751466
2024-07-08 00:00:00-04:00,1d,a,126.47865233888025,126.52857591469272,125.2006880176703,125.86962127685547,2091100,2826960.0,32.707619473597674,130.56873588562013,137.81574661254882,130.25320392608643
2024-07-09 00:00:00-04:00,1d,a,126.03934606794299,126.03934606794299,123.96265790699049,125.22064971923828,1558900,2648900.0,31.590617766486844,130.20363388061523,137.60213928222657,130.32186862945557
2024-07-10 00:00:00-04:00,1d,a,126.21906595074353,126.93792279995101,125.34046736686125,126.86803436279297,1837300,2601550.0,37.43194563947511,129.91840934753418,137.3941734313965,130.41235054016113
2024-07-11 00:00:00-04:00,1d,a,128.5952822237118,131.3309173877737,127.67673872618236,130.61207580566406,1667200,2584590.0,48.24768090394744,129.86622886657716,137.2242158508301,130.51322605133058
2024-07-12 00:00:00-04:00,1d,a,130.96150843429464,133.18795966824527,130.43235206794589,132.0198211669922,1477300,2542520.0,51.63315356655116,129.832116317749,137.13323776245116,130.61851345062257
2024-07-15 00:00:00-04:00,1d,a,131.80016834068056,132.92837711257596,130.57212765668845,130.8017578125,1015700,1662330.0,48.666607965666806,129.86615562438965,136.98501174926758,130.72370769500733
2024-07-16 00:00:00-04:00,1d,a,131.7802117921019,135.9735329856085,131.39083229344493,135.84373474121094,1064300,1532280.0,59.13326471960873,130.18816947937012,136.96094467163087,130.85525177001952
2024-07-17 00:00:00-04:00,1d,a,134.94517648407722,135.78383770774812,133.2079366054421,133.28781127929688,1031200,1437290.0,53.21034596017289,130.28372764587402,136.84729232788087,130.9665817642212
2024-07-18 00:00:00-04:00,1d,a,132.10968842620392,134.99509424380543,131.4507338211926,131.76023864746094,2783500,1586820.0,49.98774750834695,130.14993553161622,136.67996780395507,131.07116600036622
2024-07-19 00:00:00-04:00,1d,a,131.75026320323394,132.56895193427636,130.08290417426676,131.57054138183594,1731400,1625790.0,49.5861285560869,130.11478538513182,136.49569503784178,131.17825340270997
2024-07-22 00:00:00-04:00,1d,a,132.84850311720197,133.71711540608118,131.19113797571237,133.2079315185547,2009400,1617620.0,53.08957724039861,130.13559379577637,136.3136750793457,131.29670616149903
2024-07-23 00:00:00-04:00,1d,a,137.3912814215672,137.44120499780092,130.28260292053602,130.4423370361328,1640800,1625810.0,47.131842751607735,129.92693672180175,136.02970413208007,131.39432842254638
2024-07-24 00:00:00-04:00,1d,a,130.6619828676464,134.21632196266444,129.9730771555546,133.94676208496094,2066700,1648750.0,54.15281858493513,129.91293449401854,135.72373977661132,131.51602840423584
2024-07-25 00:00:00-04:00,1d,a,133.73709546452983,138.1500684435564,133.23789016960097,134.7654571533203,1338900,1615920.0,55.63510736631731,130.01959190368652,135.47401168823242,131.64038162231446
2024-07-26 00:00:00-04:00,1d,a,136.47274207672857,140.0670109570847,135.8637110248867,137.10174560546875,1717700,1639960.0,59.64477961820682,130.3571689605713,135.20085159301757,131.7732378387451
2024-07-29 00:00:00-04:00,1d,a,137.3713093037074,137.56100975317014,135.40443922433545,137.16165161132812,1222600,1660650.0,59.74524471725818,130.75604057312012,134.87308212280274,131.8964112472534
2024-07-30 00:00:00-04:00,1d,a,137.82058778025268,139.50790407374072,136.892073266768,139.26829528808594,1428000,1697020.0,63.21348766112274,131.37136116027833,134.5828614807129,132.02967094421388
2024-07-31 00:00:00-04:00,1d,a,140.16685801048584,143.77112074407643,139.48794614177172,141.1752471923828,2582700,1852170.0,66.06377830873404,132.15111961364747,134.33237411499024,132.19451583862303
2024-08-01 00:00:00-04:00,1d,a,142.01392489226473,143.99077355423452,141.52469822876927,142.6329345703125,2896500,1863470.0,68.09857028614795,132.98628997802734,134.10286880493163,132.35885208129883
2024-08-02 00:00:00-04:00,1d,a,141.75432978483943,142.94244081174477,135.544214762765,138.81900024414062,2298400,1920170.0,58.256345759468566,133.61878242492676,133.81641799926757,132.49920192718506
2024-08-05 00:00:00-04:00,1d,a,136.33296652923715,136.6025416491016,132.84850815170023,134.48590087890625,1885200,1907750.0,49.50260897406006,134.0495964050293,133.45925033569335,132.61341659545897
2024-08-06 00:00:00-04:00,1d,a,135.20476524350838,138.69920243706017,134.05659911658478,136.04342651367188,1462000,1889870.0,52.27839825908082,134.590735244751,133.17947341918946,132.75424129486083
2024-08-07 00:00:00-04:00,1d,a,137.03184961664516,137.8705108323272,133.47751045391405,133.74708557128906,1553900,1838590.0,48.081917977698595,134.93468780517577,132.8515769958496,132.87911457061767
2024-08-08 00:00:00-04:00,1d,a,133.9367806880298,137.00190865226824,133.56737362786532,136.54263305664062,976900,1802390.0,53.02548479506158,135.2312156677246,132.62842330932617,133.0193561553955
2024-08-09 00:00:00-04:00,1d,a,136.62250136662837,137.6408844332587,135.88368728074116,136.68240356445312,737600,1704380.0,53.265090155748176,135.46434478759767,132.46247756958007,133.15975028991699
2024-08-12 00:00:00-04:00,1d,a,136.59254393354954,136.59254393354954,134.2662455405006,135.3844757080078,1347200,1716840.0,50.679916010344336,135.69348068237304,132.55080612182618,133.31203022003174
2024-08-13 00:00:00-04:00,1d,a,135.61411465257828,137.48113761365764,135.11490934879993,137.2015838623047,1158000,1689840.0,54.04282684043448,135.76137313842773,132.6956071472168,133.4845202255249
2024-08-14 00:00:00-04:00,1d,a,137.71077110328545,138.46957293340128,135.66404149614598,135.8137969970703,1090000,1540570.0,51.17297867432442,135.8876724243164,132.79292068481445,133.64555198669433
2024-08-15 00:00:00-04:00,1d,a,137.441197101063,139.76749546216038,137.441197101063,139.6676483154297,1120300,1362950.0,57.8645134842127,136.28304290771484,132.9782731628418,133.8335011291504
2024-08-16 00:00:00-04:00,1d,a,139.56781068077564,140.6760470530601,138.2998401911855,139.81741333007812,1284800,1261590.0,58.10480026376578,136.69538650512695,133.1126072692871,134.03014518737794
2024-08-19 00:00:00-04:00,1d,a,140.32661182515838,141.06542591351743,139.05862610699165,140.2866668701172,1714000,1244470.0,58.89575281327149,137.04932327270507,133.27107559204103,134.21820960998537
2024-08-20 00:00:00-04:00,1d,a,140.37653288988594,141.31502603304827,139.2083791111511,139.5278778076172,1227700,1221040.0,57.021103777721024,137.50360031127929,133.41117935180665,134.40501289367677
2024-08-21 00:00:00-04:00,1d,a,139.75750797520482,140.5662181031534,138.92882537009285,139.7675018310547,2263000,1291950.0,57.481370137177436,137.79463729858398,133.55507888793946,134.58501853942872
2024-08-22 00:00:00-04:00,1d,a,145.1489335452735,145.21881436321638,137.93041415512727,139.99713134765625,2634500,1457710.0,57.94614414952815,138.05622100830078,133.72190780639647,134.74357555389403
2024-08-23 00:00:00-04:00,1d,a,140.9855588077324,142.04387154073856,139.9372246956757,140.64608764648438,1735700,1557520.0,59.30017192743837,138.23343811035156,133.88078811645508,134.91277713775634
2024-08-26 00:00:00-04:00,1d,a,140.8857180608021,140.95559887969495,139.73755198347976,140.26670837402344,1013200,1524120.0,58.12200940588109,138.38869094848633,134.0837028503418,135.06513320922852
2024-08-27 00:00:00-04:00,1d,a,140.25670753139568,140.98555818998136,139.48794238918694,140.875732421875,949700,1503290.0,59.51264760272072,138.46906280517578,134.31314834594727,135.22624572753907
2024-08-28 00:00:00-04:00,1d,a,141.30505438289802,142.08381345078308,140.0670197248191,140.83580017089844,1089900,1503280.0,59.37342989105218,138.45209045410155,134.50233139038085,135.39535301208497
2024-08-29 00:00:00-04:00,1d,a,141.84419122589716,143.21200877613785,140.8857104144676,142.30345153808594,1577400,1548990.0,62.8163070996952,138.43561630249025,134.65967880249025,135.56817310333253
2024-08-30 00:00:00-04:00,1d,a,141.9340540075175,143.0422903786453,140.79586653726753,142.69284057617188,1570700,1577580.0,63.695367904446854,138.6293083190918,134.8680647277832,135.74795612335205
2024-09-03 00:00:00-04:00,1d,a,141.40489006354022,143.04228274448656,137.84055711287147,138.7391357421875,1629200,1569100.0,50.61186719402049,138.84197006225585,134.98701217651367,135.88736042022705
2024-09-04 00:00:00-04:00,1d,a,138.17004460483022,139.438030353426,136.27307052733929,137.94041442871094,1368700,1583200.0,48.44686899241398,138.93681945800782,135.0535108947754,136.01288806915284
2024-09-05 00:00:00-04:00,1d,a,138.1400909423828,138.8389753140437,136.7123558653486,138.1400909423828,1194600,1476360.0,49.03382241380766,139.1564697265625,135.13177658081054,136.1364839553833
2024-09-06 00:00:00-04:00,1d,a,138.229946864893,139.77748636801775,136.29302783055314,136.98193359375,1298400,1342750.0,45.778210222006116,139.17843475341797,135.21876907348633,136.25945404052734
2024-09-09 00:00:00-04:00,1d,a,138.57939213399433,139.31820621619966,136.93200552934093,137.87051391601562,1770300,1346210.0,48.59808623178668,139.2378402709961,135.36917526245117,136.3827449798584
2024-09-10 00:00:00-04:00,1d,a,137.3114026318511,137.99032973230487,135.7239335031294,137.81060791015625,1357700,1380660.0,48.4152774957921,139.35914688110353,135.54170303344728,136.45637119293212
2024-09-11 00:00:00-04:00,1d,a,137.12169902878532,138.6392873055323,134.54579802394457,138.4795379638672,1405500,1426240.0,50.647718742112694,139.42304458618165,135.77205612182618,136.53299438476563
2024-09-12 00:00:00-04:00,1d,a,137.98033847743895,138.39966909097492,134.0366197514,136.1732177734375,1616500,1478900.0,43.63595880962528,139.441015625,135.9839189147949,136.58502452850342
2024-09-13 00:00:00-04:00,1d,a,136.59254582029854,137.3912773125406,136.1532427378386,137.0917510986328,917800,1412940.0,46.795166911919395,139.31222076416014,136.20716339111328,136.64964309692382
2024-09-16 00:00:00-04:00,1d,a,138.06021308608456,139.55782894851782,137.28145405638216,138.0901641845703,887000,1344570.0,50.071051276782995,139.22585830688476,136.44558364868163,136.72074367523194
2024-09-17 00:00:00-04:00,1d,a,138.43961654077222,139.55783153035787,137.1716308214506,138.13011169433594,1210200,1302670.0,50.20316360959957,139.1180305480957,136.69079345703125,136.77774097442628
2024-09-18 00:00:00-04:00,1d,a,138.27986333718215,140.7758897512107,137.21155671940053,138.78904724121094,1390500,1304850.0,52.43870403531644,139.0810890197754,136.96216140747072,136.83698997497558
2024-09-19 00:00:00-04:00,1d,a,141.62454857468205,143.21201775973677,141.23516905316794,141.72438049316406,1225900,1307980.0,60.86673336157075,139.17893295288087,137.25928833007814,136.90599899291993
2024-09-20 00:00:00-04:00,1d,a,140.98557034168292,141.17525556245602,137.6608611492147,139.86734008789062,2613600,1439500.0,54.30982136654082,139.17244338989258,137.44439361572265,136.9652758026123
2024-09-23 00:00:00-04:00,1d,a,140.92564907412753,140.92564907412753,138.3797142502212,139.56781005859375,2179500,1480420.0,53.31223625354991,139.11852951049804,137.5953533935547,137.0280213546753
2024-09-24 00:00:00-04:00,1d,a,139.8773250168216,143.0422846518174,139.08857214608685,141.64450073242188,1930100,1537660.0,58.9430868700916,139.18741912841796,137.81220825195314,137.09603504180907
2024-09-25 00:00:00-04:00,1d,a,141.7443459848801,142.61295828209407,138.9887383710917,139.21836853027344,1437300,1540840.0,51.177452631412194,139.10455093383788,137.87970092773438,137.1530603027344
2024-09-26 00:00:00-04:00,1d,a,141.0354739211417,146.72642645006906,140.31661708032004,146.50677490234375,2149700,1594160.0,65.76817770596324,139.38809967041016,138.1440802001953,137.2538777923584
2024-09-27 00:00:00-04:00,1d,a,146.9460551097428,149.84145479961987,146.9460551097428,147.8246612548828,2213000,1723680.0,67.65074613773197,139.66416015625,138.46536865234376,137.3524942779541
2024-09-30 00:00:00-04:00,1d,a,147.46524423786974,148.5934531036582,146.47682748281474,148.24400329589844,1408300,1775810.0,68.2490916454022,139.94171829223632,138.798837890625,137.4541014099121
2024-10-01 00:00:00-04:00,1d,a,148.19000244140625,148.19000244140625,144.02000427246094,146.55999755859375,1408600,1795650.0,63.19406009028809,140.33276138305663,139.0658792114258,137.5227052307129
2024-10-02 00:00:00-04:00,1d,a,146.27000427246094,147.64999389648438,145.11000061035156,146.5399932861328,1200100,1776610.0,63.134238793732564,140.76274032592772,139.3878323364258,137.5702510070801
2024-10-03 00:00:00-04:00,1d,a,145.42999267578125,145.97999572753906,144.08999633789062,144.5500030517578,1100000,1764020.0,57.321145523842695,141.08323593139647,139.5998971557617,137.61370719909667
2024-10-04 00:00:00-04:00,1d,a,146.1999969482422,146.55999755859375,144.1999969482422,144.97000122070312,1001100,1602770.0,58.1960108497083,141.48263931274414,139.80398803710938,137.65553863525392
2024-10-07 00:00:00-04:00,1d,a,144.1300048828125,144.4499969482422,142.8300018310547,143.88999938964844,836700,1468490.0,55.069899031083786,141.7836135864258,139.93975311279297,137.68074630737306
2024-10-08 00:00:00-04:00,1d,a,144.0,145.24000549316406,143.83999633789062,144.61000061035156,915000,1366980.0,56.738329090716725,142.12358322143555,140.08872009277343,137.71754974365234
2024-10-09 00:00:00-04:00,1d,a,145.02999877929688,145.58999633789062,144.17999267578125,144.8000030517578,634700,1286720.0,57.190107405923236,142.4396064758301,140.1993542480469,137.75152870178223
2024-10-10 00:00:00-04:00,1d,a,143.2100067138672,144.41000366210938,142.60000610351562,142.74000549316406,1288900,1200640.0,50.9747079419002,142.7679458618164,140.2306494140625,137.77207878112793
2024-10-11 00:00:00-04:00,1d,a,143.05999755859375,145.05999755859375,143.05999755859375,143.82000732421875,1427400,1122080.0,53.809020709363175,143.1043586730957,140.25439086914062,137.7968370819092
