Date,Interval,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-23 00:00:00-05:00,1d,AAPL,36.98870936974038,37.22626387451501,36.400825953175755,36.93352127075195,92522400,0.0,0.0
2019-01-24 00:00:00-05:00,1d,AAPL,36.97911178313604,37.067893112988116,36.410425039791264,36.640777587890625,101766000,0.0,0.0
2019-01-25 00:00:00-05:00,1d,AAPL,37.307842857353265,37.94371967657277,37.02950052228359,37.85493469238281,134142000,0.0,0.0
2019-01-28 00:00:00-05:00,1d,AAPL,37.38223753716404,37.51181407332379,36.87114066632268,37.504615783691406,104768400,0.0,0.0
2019-01-29 00:00:00-05:00,1d,AAPL,37.49260267326736,37.94371484027595,36.97910413350978,37.115875244140625,166348800,0.0,0.0
2019-01-30 00:00:00-05:00,1d,AAPL,39.17228944002229,39.86815100380412,38.4476310542891,39.65219497680664,244439200,0.0,0.0
2019-01-31 00:00:00-05:00,1d,AAPL,39.85854404966909,40.55200722197999,39.486616623935525,39.93772888183594,162958400,0.0,0.0
2019-02-01 00:00:00-05:00,1d,AAPL,40.06250421179466,40.54720602728211,39.81534956349769,39.95692443847656,130672400,0.0,0.0
2019-02-04 00:00:00-05:00,1d,AAPL,40.170482382630375,41.190281357551605,40.13928735998874,41.09189987182617,125982000,0.0,0.0
2019-02-05 00:00:00-05:00,1d,AAPL,41.478216786578265,42.01091198253836,41.35584224857171,41.794952392578125,144406400,0.0,0.0
2019-02-06 00:00:00-05:00,1d,AAPL,41.907730682885855,42.12849035251965,41.47581882318705,41.80935287475586,112958400,0.0,0.0
2019-02-07 00:00:00-05:00,1d,AAPL,41.36784984553682,41.73737910599273,40.87354779969541,41.017520904541016,126966800,0.0,0.0
2019-02-08 00:00:00-05:00,1d,AAPL,40.723518239061484,41.125957428845375,40.58615683951316,41.065711975097656,95280000,0.1825,0.0
2019-02-11 00:00:00-05:00,1d,AAPL,41.21994092979728,41.25849890338998,40.78617291960636,40.82954788208008,83973600,0.0,0.0
2019-02-12 00:00:00-05:00,1d,AAPL,40.991018605432664,41.20790082313886,40.894623648714216,41.181392669677734,89134000,0.0,0.0
2019-02-13 00:00:00-05:00,1d,AAPL,41.301874044383425,41.56454334607383,40.94763047428725,41.010284423828125,89960800,0.0,0.0
2019-02-14 00:00:00-05:00,1d,AAPL,40.89702537620246,41.270544247182904,40.81750093612868,41.15969467163086,87342800,0.0,0.0
2019-02-15 00:00:00-05:00,1d,AAPL,41.268134389847646,41.37657546742476,40.90666167986358,41.068119049072266,98507200,0.0,0.0
2019-02-19 00:00:00-05:00,1d,AAPL,40.89702652640113,41.31392404782432,40.84401023152756,41.19102096557617,75891200,0.0,0.0
2019-02-20 00:00:00-05:00,1d,AAPL,41.253672829977674,41.766965214513256,41.20547720784956,41.45609664916992,104457600,0.0,0.0
2019-02-21 00:00:00-05:00,1d,AAPL,41.40067895140471,41.538036681826824,41.039206207958955,41.22235107421875,68998800,0.0,0.0
2019-02-22 00:00:00-05:00,1d,AAPL,41.347660241271385,41.68985397717419,41.29946461371013,41.68262481689453,75652800,0.0,0.0
2019-02-25 00:00:00-05:00,1d,AAPL,41.9693926459433,42.38146947925928,41.91878484824437,41.98625946044922,87493600,0.0,0.0
2019-02-26 00:00:00-05:00,1d,AAPL,41.86095316747956,42.24411337509234,41.730820926760416,42.01036071777344,68280800,0.0,0.0
2019-02-27 00:00:00-05:00,1d,AAPL,41.74047199887957,42.171827935268595,41.62479805189404,42.140499114990234,111341600,0.0,0.0
2019-02-28 00:00:00-05:00,1d,AAPL,42.00794987154761,42.15012825351847,41.670573139426146,41.72599792480469,112861600,0.0,0.0
2019-03-01 00:00:00-05:00,1d,AAPL,41.99831468536412,42.20796770901741,41.663350075610786,42.16459274291992,103544800,0.0,0.0
2019-03-04 00:00:00-05:00,1d,AAPL,42.33810141517263,42.83452343315193,41.92361234291802,42.37665939331055,109744800,0.0,0.0
2019-03-05 00:00:00-05:00,1d,AAPL,42.39834108526354,42.412799405817374,42.06096433828104,42.299537658691406,78949600,0.0,0.0
2019-03-06 00:00:00-05:00,1d,AAPL,42.092301967402854,42.28990886193727,41.91638623533324,42.056156158447266,83241600,0.0,0.0
2019-03-07 00:00:00-05:00,1d,AAPL,41.89950654671082,42.03686794478689,41.4536924000104,41.56936264038086,99185600,0.0,0.0
2019-03-08 00:00:00-05:00,1d,AAPL,41.04402508692067,41.706725087714894,40.8464182307712,41.66816711425781,95997600,0.0,0.0
2019-03-11 00:00:00-04:00,1d,AAPL,42.28989581762384,43.164657218352076,42.256158513974405,43.11164093017578,128044000,0.0,0.0
2019-03-12 00:00:00-04:00,1d,AAPL,43.376736803732896,44.02015795840395,43.22491704825053,43.596031188964844,129870400,0.0,0.0
2019-03-13 00:00:00-04:00,1d,AAPL,43.9189354765531,44.171967115951375,43.598429223594046,43.7888069152832,124130000,0.0,0.0
2019-03-14 00:00:00-04:00,1d,AAPL,44.316551639393104,44.3647509411636,43.99363690923735,44.27558517456055,94318000,0.0,0.0
2019-03-15 00:00:00-04:00,1d,AAPL,44.54549152888892,45.143125421369874,44.2780015578159,44.85153579711914,156171600,0.0,0.0
2019-03-18 00:00:00-04:00,1d,AAPL,44.77443384447404,45.39857602845457,44.77202167234587,45.30941390991211,104879200,0.0,0.0
2019-03-19 00:00:00-04:00,1d,AAPL,45.38892896479722,45.543157188279736,44.803341208216594,44.950340270996094,126585600,0.0,0.0
2019-03-20 00:00:00-04:00,1d,AAPL,44.87804282872779,45.66364590685832,44.51657010259629,45.3431396484375,124140800,0.0,0.0
2019-03-21 00:00:00-04:00,1d,AAPL,45.79136573623793,47.31196040787067,45.740757936924496,47.01314163208008,204136800,0.0,0.0
2019-03-22 00:00:00-04:00,1d,AAPL,47.07338397450216,47.63969267587975,45.97450755378606,46.039573669433594,169630800,0.0,0.0
2019-03-25 00:00:00-04:00,1d,AAPL,46.15042715198941,46.263688901869685,44.96720920710843,45.48291015625,175381200,0.0,0.0
2019-03-26 00:00:00-04:00,1d,AAPL,46.1865846593346,46.48058282581609,44.48043263121117,45.01300048828125,199202000,0.0,0.0
2019-03-27 00:00:00-04:00,1d,AAPL,45.4853174788711,45.72870778772063,44.95515822248253,45.417842864990234,119393600,0.0,0.0
2019-03-28 00:00:00-04:00,1d,AAPL,45.53351698606589,45.68051605249383,45.19132322163008,45.478092193603516,83121600,0.0,0.0
2019-03-29 00:00:00-04:00,1d,AAPL,45.7455813428377,45.80582680048611,45.43471272220102,45.774497985839844,94256000,0.0,0.0
2019-04-01 00:00:00-04:00,1d,AAPL,46.18175655406903,46.1913942090986,45.39615713243581,46.085365295410156,111448000,0.0,0.0
2019-04-02 00:00:00-04:00,1d,AAPL,46.04920862502452,46.86131974463246,46.03957097149987,46.755287170410156,91062800,0.0,0.0
2019-04-03 00:00:00-04:00,1d,AAPL,46.56973476304316,47.35292564521594,46.54563511121699,47.07579803466797,93087200,0.0,0.0
2019-04-04 00:00:00-04:00,1d,AAPL,46.94085566281217,47.32160744911965,46.54323705811505,47.15774154663086,76457200,0.0,0.0
2019-04-05 00:00:00-04:00,1d,AAPL,47.34088225526881,47.4975226592529,47.215570667499755,47.47342300415039,74106400,0.0,0.0
2019-04-08 00:00:00-04:00,1d,AAPL,47.33365154962828,48.25179175187131,47.31437256159358,48.22046661376953,103526800,0.0,0.0
2019-04-09 00:00:00-04:00,1d,AAPL,48.273485021484795,48.883168796002096,48.01081201548596,48.07587814331055,143072800,0.0,0.0
2019-04-10 00:00:00-04:00,1d,AAPL,47.87826269030752,48.37468829153555,47.75777178922208,48.345767974853516,86781200,0.0,0.0
2019-04-11 00:00:00-04:00,1d,AAPL,48.40120033941569,48.43734614181954,47.82043326685527,47.94333267211914,83603200,0.0,0.0
2019-04-12 00:00:00-04:00,1d,AAPL,48.00357381267253,48.2300972929508,47.28304058418918,47.924049377441406,111042800,0.0,0.0
2019-04-15 00:00:00-04:00,1d,AAPL,47.85417412721856,48.16022209295664,47.71681271370543,48.01081085205078,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,1d,AAPL,48.066240434778486,48.52651296426522,47.849354567964426,48.01563262939453,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,1d,AAPL,48.085521538885935,49.01089472999822,47.86141016098206,48.95064926147461,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,1d,AAPL,48.94822851713192,49.19643950981289,48.80364162425159,49.126556396484375,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,1d,AAPL,48.87834129915994,49.38681306883484,48.760258887696544,49.28800964355469,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,1d,AAPL,49.26392119781938,50.06398275950955,49.13620110275666,49.99891662597656,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,1d,AAPL,49.969990520110784,50.23988898280222,49.89528674397946,49.92179489135742,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,1d,AAPL,49.84227257366818,50.06638391161454,49.43019202451753,49.46875,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,1d,AAPL,49.37717661670633,49.4012762710896,48.70724740827054,49.23258972167969,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,1d,AAPL,49.256685135442936,49.63502837780402,49.126556563698614,49.30729293823242,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,1d,AAPL,48.93377269344721,49.015705637970875,47.98189514430403,48.357826232910156,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,1d,AAPL,50.577266682420145,51.8857962291005,50.42062628968414,50.73149490356445,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,1d,AAPL,50.56761468267476,51.2447728807402,50.155537907416814,50.401336669921875,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,1d,AAPL,50.82065998145913,51.04959199354965,50.66161108489858,51.02790451049805,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,1d,AAPL,49.23017285489692,50.326640837127506,49.03979884095266,50.23988723754883,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,1d,AAPL,49.61334824236113,49.98445870177313,48.3963890715351,48.885581970214844,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,1d,AAPL,48.65423223974772,49.48321036133841,48.61808643442473,48.89521408081055,105358000,0.0,0.0
2019-05-09 00:00:00-04:00,1d,AAPL,48.292760905149756,48.601217376657424,47.39149114628159,48.369876861572266,139634400,0.0,0.0
2019-05-10 00:00:00-04:00,1d,AAPL,47.75784301910962,48.10377603039882,46.63296367249918,47.69978332519531,164834800,0.1925,0.0
2019-05-13 00:00:00-04:00,1d,AAPL,45.40889979654666,45.83707757550402,44.23321777197026,44.92749786376953,229722400,0.0,0.0
2019-05-14 00:00:00-04:00,1d,AAPL,45.094409128015904,45.890290788649416,44.85249931501169,45.63870620727539,146118800,0.0,0.0
2019-05-15 00:00:00-04:00,1d,AAPL,45.060541837624164,46.386206577447666,45.0000643844593,46.185420989990234,106178800,0.0,0.0
2019-05-16 00:00:00-04:00,1d,AAPL,45.94110309156924,46.5603917519116,45.68225776566356,45.98222732543945,132125600,0.0,0.0
2019-05-17 00:00:00-04:00,1d,AAPL,45.22020735353645,46.180589771703886,45.179083121200115,45.72096252441406,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,1d,AAPL,44.39530583013924,44.59609148985698,43.611516426196125,44.291282653808594,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,1d,AAPL,44.80654028853586,45.479049339857056,44.68074613979018,45.140377044677734,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,1d,AAPL,44.671073588045054,44.92507966766461,44.1606436591672,44.21628189086914,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,1d,AAPL,43.495396012731035,43.67440695679887,43.01399403540312,43.46152877807617,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,1d,AAPL,43.59214180818493,44.06144737403517,43.20992391116515,43.294593811035156,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,1d,AAPL,43.282507519692835,43.68649650384762,43.03817991358758,43.1155891418457,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,1d,AAPL,42.67773425533564,43.38653201803525,42.57613256375865,42.909969329833984,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,1d,AAPL,43.0478488604557,43.35749311410953,42.73820460680187,43.13251876831055,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,1d,AAPL,42.63176307570858,43.057526686660836,42.33179728572015,42.35115051269531,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,1d,AAPL,42.47937470216019,43.04060368181826,41.18999465048126,41.92298126220703,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,1d,AAPL,42.44066723421962,43.502651392118395,42.21811060174727,43.456687927246094,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,1d,AAPL,44.57914666446505,44.750904281351886,43.81954988649289,44.15822219848633,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,1d,AAPL,44.28885075556499,44.86701508381155,44.063872701142174,44.80653762817383,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,1d,AAPL,45.118605236922775,46.42733842415191,44.93959430856891,45.9991569519043,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,1d,AAPL,46.400722573822925,47.261920953377334,46.35475911683812,46.58699417114258,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,1d,AAPL,47.13854199805765,47.414319012008086,46.83373699040205,47.12644577026367,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,1d,AAPL,46.91841125863563,47.40707015366421,46.78294234308342,46.976470947265625,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,1d,AAPL,47.09984420800566,47.60543487802565,46.83374560385095,46.966793060302734,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,1d,AAPL,46.33783240750427,46.83132687630736,46.0354450956454,46.62570571899414,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,1d,AAPL,46.66440427358173,47.16274161915312,46.48781113296115,46.90389633178711,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,1d,AAPL,47.426425452252715,48.45212082403895,47.22322207005936,48.00700759887695,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,1d,AAPL,48.304559291426955,48.35294421664697,47.731234101834936,47.866703033447266,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,1d,AAPL,48.47147411074651,48.5295338019769,47.90540596344247,48.251338958740234,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,1d,AAPL,48.091676998911936,48.58759290987021,47.9344333879367,48.08683776855469,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,1d,AAPL,48.02876987467882,48.42066625915304,47.93926443023901,48.038448333740234,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,1d,AAPL,48.00216897987084,48.20295459504237,47.242572210924365,47.31031036376953,84281200,0.0,0.0
2019-06-26 00:00:00-04:00,1d,AAPL,47.8425109576818,48.621460951903394,47.74090926599002,48.333587646484375,104270000,0.0,0.0
2019-06-27 00:00:00-04:00,1d,AAPL,48.45212018225811,48.76176817310764,48.277948493578876,48.31907272338867,83598800,0.0,0.0
2019-06-28 00:00:00-04:00,1d,AAPL,48.06264194603375,48.2610097730417,47.66833144390367,47.87879180908203,124442400,0.0,0.0
2019-07-01 00:00:00-04:00,1d,AAPL,49.14881639241874,49.46813911821178,48.5392026285189,48.75692367553711,109012000,0.0,0.0
2019-07-02 00:00:00-04:00,1d,AAPL,48.7230584244369,49.13914361604939,48.71096219501484,49.04237747192383,67740800,0.0,0.0
2019-07-03 00:00:00-04:00,1d,AAPL,49.175435995878864,49.456052319096074,49.03271006452325,49.448795318603516,45448000,0.0,0.0
2019-07-05 00:00:00-04:00,1d,AAPL,49.192360984015636,49.6108639187369,49.08349861730282,49.40523910522461,69062000,0.0,0.0
2019-07-08 00:00:00-04:00,1d,AAPL,48.57791746431844,48.72064339308072,47.9973352879541,48.386810302734375,101354400,0.0,0.0
2019-07-09 00:00:00-04:00,1d,AAPL,48.18844002418874,48.74725117134574,48.094095332996666,48.68193817138672,82312000,0.0,0.0
2019-07-10 00:00:00-04:00,1d,AAPL,48.82950462507586,49.28429263233641,48.75934870158131,49.16333770751953,71588400,0.0,0.0
2019-07-11 00:00:00-04:00,1d,AAPL,49.18268804830676,49.443951113508724,48.79563452638807,48.8053092956543,80767200,0.0,0.0
2019-07-12 00:00:00-04:00,1d,AAPL,48.97464630843857,49.349607298219404,48.91416884851428,49.18027114868164,70380800,0.0,0.0
2019-07-15 00:00:00-04:00,1d,AAPL,49.371380994970465,49.801980237854245,49.349609994108704,49.6423225402832,67789600,0.0,0.0
2019-07-16 00:00:00-04:00,1d,AAPL,49.492340613521456,49.86004465835853,49.22865973474927,49.4705696105957,67467200,0.0,0.0
2019-07-17 00:00:00-04:00,1d,AAPL,49.361707531679095,49.61329216121707,49.17301813671274,49.1923713684082,56430000,0.0,0.0
2019-07-18 00:00:00-04:00,1d,AAPL,49.34960751985401,49.80439920172757,49.27703382936868,49.75117874145508,74162400,0.0,0.0
2019-07-19 00:00:00-04:00,1d,AAPL,49.782625166755594,49.95438278012596,48.95287617373378,49.008514404296875,83717200,0.0,0.0
2019-07-22 00:00:00-04:00,1d,AAPL,49.264935432435045,50.13097306730263,49.25526066337973,50.12855529785156,89111600,0.0,0.0
2019-07-23 00:00:00-04:00,1d,AAPL,50.42853116975235,50.53738986878267,50.14549338452135,50.52045440673828,73420800,0.0,0.0
2019-07-24 00:00:00-04:00,1d,AAPL,50.23741830456407,50.59544385042487,50.11646337908732,50.47932815551758,59966400,0.0,0.0
2019-07-25 00:00:00-04:00,1d,AAPL,50.53255523584916,50.61722517127195,50.01002900345841,50.08018493652344,55638400,0.0,0.0
2019-07-26 00:00:00-04:00,1d,AAPL,50.1914498375059,50.73574694787739,50.10920138228334,50.25434875488281,70475600,0.0,0.0
2019-07-29 00:00:00-04:00,1d,AAPL,50.428525286408444,50.955886949241524,50.423686056210116,50.72365188598633,86693600,0.0,0.0
2019-07-30 00:00:00-04:00,1d,AAPL,50.50110788163155,50.83978394623271,50.15033927539451,50.50594711303711,135742800,0.0,0.0
2019-07-31 00:00:00-04:00,1d,AAPL,52.3541287868355,53.551581794484136,51.11555154803546,51.53647232055664,277125600,0.0,0.0
2019-08-01 00:00:00-04:00,1d,AAPL,51.7445117283593,52.74360051842394,50.01244013190184,50.4212646484375,216071600,0.0,0.0
2019-08-02 00:00:00-04:00,1d,AAPL,49.719728939355946,49.93744631806487,48.77628204328231,49.35444641113281,163448400,0.0,0.0
2019-08-05 00:00:00-04:00,1d,AAPL,47.895730285074734,48.05538797323919,46.58699717202574,46.77084732055664,209572000,0.0,0.0
2019-08-06 00:00:00-04:00,1d,AAPL,47.48932397677823,47.91508769233791,46.94018756159697,47.65624237060547,143299200,0.0,0.0
2019-08-07 00:00:00-04:00,1d,AAPL,47.271600514204906,48.27552482685277,46.88696477245558,48.14973068237305,133457600,0.0,0.0
2019-08-08 00:00:00-04:00,1d,AAPL,48.430344214805594,49.23590434154029,48.23439785529596,49.21171188354492,108038000,0.0,0.0
2019-08-09 00:00:00-04:00,1d,AAPL,48.88146304947846,49.235991202891384,48.39337454178864,48.80618667602539,98478800,0.1925,0.0
2019-08-12 00:00:00-04:00,1d,AAPL,48.47352089765695,49.06359725913926,48.35939097805494,48.68235397338867,89927600,0.0,0.0
2019-08-13 00:00:00-04:00,1d,AAPL,48.81347576901903,51.513732463217124,48.68234606320687,50.74396514892578,188874000,0.0,0.0
2019-08-14 00:00:00-04:00,1d,AAPL,49.33313085862669,50.12960952607302,49.19471657722695,49.23357009887695,146189600,0.0,0.0
2019-08-15 00:00:00-04:00,1d,AAPL,49.40598938312805,49.81394031974681,48.48566540911133,48.98832321166992,108909600,0.0,0.0
2019-08-16 00:00:00-04:00,1d,AAPL,49.60509970960756,50.30444830090268,49.49825437424015,50.14418029785156,110481600,0.0,0.0
2019-08-19 00:00:00-04:00,1d,AAPL,51.14463601312742,51.657005283404274,51.00136781138947,51.07907485961914,97654400,0.0,0.0
2019-08-20 00:00:00-04:00,1d,AAPL,51.20777310581714,51.80756094322327,51.071789478843044,51.08150100708008,107537200,0.0,0.0
2019-08-21 00:00:00-04:00,1d,AAPL,51.72014635016178,51.88041066270593,51.38261421247863,51.635154724121094,86141600,0.0,0.0
2019-08-22 00:00:00-04:00,1d,AAPL,51.768702382422916,52.072238557839086,51.17619917516646,51.59143829345703,89014800,0.0,0.0
2019-08-23 00:00:00-04:00,1d,AAPL,50.855674457695436,51.49188894184872,48.808627815890034,49.20686721801758,187272000,0.0,0.0
2019-08-26 00:00:00-04:00,1d,AAPL,49.98877452031844,50.31173751190049,49.79451059312851,50.14175796508789,104174400,0.0,0.0
2019-08-27 00:00:00-04:00,1d,AAPL,50.474440141843274,50.641992758143765,49.422990042767516,49.57597351074219,103493200,0.0,0.0
2019-08-28 00:00:00-04:00,1d,AAPL,49.56139435127504,49.954776097718245,49.3719880507449,49.90863800048828,63755200,0.0,0.0
2019-08-29 00:00:00-04:00,1d,AAPL,50.629847354066335,50.828968915958,50.18304287579562,50.75368881225586,83962000,0.0,0.0
2019-08-30 00:00:00-04:00,1d,AAPL,51.032930815724384,51.10334957785971,50.314155524467104,50.688114166259766,84573600,0.0,0.0
2019-09-03 00:00:00-04:00,1d,AAPL,50.1271886011975,50.26074529201229,49.59053858711874,49.94992446899414,80092000,0.0,0.0
2019-09-04 00:00:00-04:00,1d,AAPL,50.60312607794816,50.86780875116823,50.34330102133351,50.79738998413086,76752400,0.0,0.0
2019-09-05 00:00:00-04:00,1d,AAPL,51.47974847895027,51.958121909823014,51.36076093394371,51.79056930541992,95654800,0.0,0.0
2019-09-06 00:00:00-04:00,1d,AAPL,51.977538701640604,52.06738422954925,51.603580034958505,51.785701751708984,77449200,0.0,0.0
2019-09-09 00:00:00-04:00,1d,AAPL,52.1693744985355,52.55790232872113,51.25391195868195,52.00667953491211,109237600,0.0,0.0
2019-09-10 00:00:00-04:00,1d,AAPL,51.93141068033863,52.64047092379023,51.4093298064964,52.62104415893555,127111600,0.0,0.0
2019-09-11 00:00:00-04:00,1d,AAPL,52.95370773267439,54.32326278041587,52.871143078611134,54.29412078857422,177158400,0.0,0.0
2019-09-12 00:00:00-04:00,1d,AAPL,54.58795724793133,54.981339022835165,54.11686841832849,54.1727180480957,128906800,0.0,0.0
2019-09-13 00:00:00-04:00,1d,AAPL,53.42236781529018,53.61420105121471,52.69873859781479,53.118831634521484,159053200,0.0,0.0
2019-09-16 00:00:00-04:00,1d,AAPL,52.87115948314911,53.45395133222565,52.82987899594697,53.39809799194336,84632400,0.0,0.0
2019-09-17 00:00:00-04:00,1d,AAPL,53.412666553324165,53.62149963404014,53.20868738463491,53.59235763549805,73274800,0.0,0.0
2019-09-18 00:00:00-04:00,1d,AAPL,53.67976590974109,54.11443179560484,53.28638420510908,54.09500503540039,101360000,0.0,0.0
2019-09-19 00:00:00-04:00,1d,AAPL,53.910462162508026,54.335412890487454,53.512222771355496,53.655494689941406,88242400,0.0,0.0
2019-09-20 00:00:00-04:00,1d,AAPL,53.757475061677944,54.04401144907595,52.80801296157465,52.87114715576172,221652400,0.0,0.0
2019-09-23 00:00:00-04:00,1d,AAPL,53.16740281836846,53.3835204558066,52.851724412881865,53.11155319213867,76662000,0.0,0.0
2019-09-24 00:00:00-04:00,1d,AAPL,53.6724873264901,54.02701925554681,52.7400249642883,52.8590087890625,124763200,0.0,0.0
2019-09-25 00:00:00-04:00,1d,AAPL,53.07027056129238,53.786615260501215,52.727880834476245,53.6724853515625,87613600,0.0,0.0
2019-09-26 00:00:00-04:00,1d,AAPL,53.42237936768005,53.65063921782256,53.13826988567602,53.395668029785156,75334000,0.0,0.0
2019-09-27 00:00:00-04:00,1d,AAPL,53.553503823569145,53.65549526001097,52.76188265007911,53.135841369628906,101408000,0.0,0.0
2019-09-30 00:00:00-04:00,1d,AAPL,53.640922973837355,54.5345355931926,53.61421163644497,54.386409759521484,103909600,0.0,0.0
2019-10-01 00:00:00-04:00,1d,AAPL,54.65351735902073,55.41842712264961,54.442253638228884,54.536956787109375,139223200,0.0,0.0
