Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-17,CFLT,ConfluentInc,25.92,-0.18,-0.71%,9025,166378,58.77%,+109.74%,8893,132,0.0148
24-07-17,KEY,Keycorp,16.27,+0.28,1.78%,20427,231941,24.04%,+107.99%,6094,14333,2.3520
24-07-17,K,Kellanova,58.63,+1.58,2.77%,2754,70676,57.21%,+103.55%,2538,216,0.0851
24-07-17,MNMD,MindMedicine,8.59,+0.10,1.18%,2655,45693,24.59%,+102.21%,2479,176,0.0710
24-07-17,PAYX,PaychexInc,126.07,+1.79,1.44%,5044,42813,27.10%,+100.56%,984,4060,4.1260
24-07-17,BALL,BallCorporati,62.47,+0.37,0.60%,5156,50818,50.36%,+99.61%,4164,992,0.2382
24-07-17,FLR,FluorCorp,50.24,-0.02,-0.04%,5602,68861,55.28%,+98.44%,5320,282,0.0530
24-07-17,USB,U.S.Bancorp,45.33,+2.04,4.71%,22118,251121,43.55%,+97.52%,16765,5353,0.3193
24-07-17,UNP,UnionPacific,243.55,+0.49,0.20%,6851,95633,63.76%,+94.63%,3434,3417,0.9950
24-07-17,RF,RegionsFinanc,22.08,+0.31,1.42%,5005,97565,31.95%,+94.52%,323,4682,14.4954
24-07-17,MELI,MercadolibreI,1664.4,-56.03,-3.26%,5388,34686,49.74%,+93.33%,771,4617,5.9883
24-07-17,HPP,HudsonPacific,5.49,-0.08,-1.45%,2128,61348,54.43%,+92.23%,2128,0,0.0000
24-07-17,SOFI,SofiTechnolog,7.78,+0.03,0.45%,374140,2961206,57.10%,+91.85%,198391,175749,0.8859
24-07-17,GPRE,GreenPlainsI,17.12,+0.43,2.58%,3232,63436,83.58%,+90.12%,3074,158,0.0514
24-07-17,VLO,ValeroEnergy,150.33,+1.50,1.01%,25169,218167,58.96%,+86.99%,23512,1657,0.0705
24-07-17,EXPD,ExpeditorsInt,120.95,-0.65,-0.53%,2511,18887,68.40%,+84.77%,2507,4,0.0016
24-07-17,SNPS,SynopsysInc,580.37,-32.64,-5.32%,3216,38819,37.47%,+82.31%,2590,626,0.2417
24-07-17,PGY,PagayaTechnol,14.44,-0.65,-4.31%,1745,65978,46.02%,+81.77%,1721,24,0.0139
24-07-17,DG,DollarGeneral,122.61,-4.87,-3.82%,13671,154770,29.21%,+81.46%,3880,9791,2.5235
24-07-17,MO,AltriaGroup,48.85,+0.82,1.70%,32512,395180,57.22%,+79.57%,24009,8503,0.3542
24-07-17,XPO,XpoInc,114.82,-3.85,-3.24%,2530,50508,47.62%,+78.93%,1356,1174,0.8658
24-07-17,ACMR,AcmResearchI,23.17,-0.74,-3.07%,3338,40990,64.33%,+76.71%,2821,517,0.1833
24-07-17,HDB,HdfcBankLtd,60.17,-0.76,-1.26%,1781,34453,50.40%,+72.58%,916,865,0.9443
24-07-17,NXPI,NxpSemiconduc,292.22,+1.44,0.50%,2938,55918,87.19%,+72.01%,2223,715,0.3216
24-07-17,AVGO,BroadcomLtd,160.12,-9.26,-5.46%,268794,3788553,36.56%,+68.60%,176578,92216,0.5222
24-07-17,UNH,UnitedhealthG,564.9,+16.03,2.92%,50289,254038,47.54%,+68.06%,37954,12335,0.3250
24-07-17,DAR,DarlingIntern,37.98,+0.43,1.15%,1965,51787,89.71%,+67.52%,820,1145,1.3963
24-07-17,ERIC,EricssonADR,6.72,-0.04,-0.59%,2864,89289,31.10%,+66.80%,844,2020,2.3934
24-07-17,ROOT,RootInc,82.03,+1.06,1.31%,1970,16631,59.36%,+64.30%,1578,392,0.2484
24-07-17,KO,Coca-ColaComp,64.93,+0.66,1.03%,43525,501247,31.11%,+61.84%,36671,6854,0.1869
24-07-17,OPEN,OpendoorTechn,2.77,-0.15,-5.07%,30564,405327,79.95%,+60.96%,28336,2228,0.0786
24-07-17,INTC,IntelCorp,34.93,+0.59,1.72%,494696,3520349,78.25%,+60.73%,407274,87422,0.2147
24-07-17,SAVA,CassavaScienc,9.57,-3.96,-29.27%,14495,121026,75.27%,+59.55%,8117,6378,0.7858
24-07-17,MTDR,MatadorResour,66.01,+1.16,1.79%,2677,59510,31.93%,+58.40%,2595,82,0.0316
24-07-17,CPB,CampbellSoup,46.95,+0.85,1.84%,3809,36636,17.32%,+53.09%,3078,731,0.2375
24-07-17,CCJ,CamecoCorp,48.05,-3.32,-6.46%,31559,341946,70.13%,+52.01%,21039,10520,0.5000
24-07-17,PCG,PacificGas&,17.94,+0.23,1.27%,9558,410879,19.62%,+49.93%,5476,4082,0.7454
24-07-17,MP,MPMaterialsC,15.13,-0.15,-0.98%,4532,178905,76.03%,+48.49%,4149,383,0.0923
24-07-17,DPZ,DominPizza,479.86,-9.99,-2.04%,3332,31298,59.45%,+48.09%,2449,883,0.3606
24-07-17,MNDY,Monday.comLtd,231.3,-5.86,-2.47%,2236,22133,59.76%,+45.57%,1085,1151,1.0608
24-07-17,SNDL,SndlInc,2.18,-0.02,-0.90%,6783,171550,18.22%,+44.04%,6642,141,0.0212
24-07-17,HRL,HormelFoodsC,32.04,+0.68,2.17%,1678,45603,5.57%,+44.03%,1402,276,0.1969
24-07-17,LPSN,LivepersonInc,0.9614,+0.08,9.03%,2006,43772,9.55%,+39.79%,1999,7,0.0035
24-07-17,TSN,TysonFoods,60.37,+1.30,2.19%,2071,113878,56.70%,+39.56%,1270,801,0.6307
24-07-17,WBD,DiscoveryInc,8.26,+0.28,3.45%,50564,919646,79.59%,+39.50%,36854,13710,0.3720
24-07-17,LOW,LowCompani,243.25,+2.28,0.95%,10181,122936,39.61%,+38.84%,9053,1128,0.1246
24-07-17,KVUE,KenvueInc,18.5,+0.25,1.37%,7095,288707,46.49%,+38.79%,2034,5061,2.4882
24-07-17,TDOC,TeladocHealth,10.17,+0.08,0.82%,17225,210229,89.31%,+37.88%,14977,2248,0.1501
24-07-17,HBAN,HuntingtonBan,14.42,+0.15,1.05%,1985,108866,33.62%,+37.75%,1893,92,0.0486
24-07-17,AMSC,AmerSupercond,29.69,-2.73,-8.42%,4369,45654,25.80%,+35.73%,3141,1228,0.3910
24-07-17,IQ,IqiyiIncADR,3.7,-0.05,-1.33%,13817,409536,4.15%,+35.51%,8918,4899,0.5493
24-07-17,HBI,HanesbrandsIn,5.45,+0.17,3.31%,1709,141837,44.74%,+35.21%,525,1184,2.2552
24-07-17,CGC,CanopyGrowth,7.49,+0.13,1.75%,25492,587172,12.14%,+34.44%,21875,3617,0.1653
24-07-17,VST,VistraEnergy,79.79,-6.08,-7.08%,26647,324699,100.00%,+34.25%,20360,6287,0.3088
24-07-17,Z,ZillowGroupC,53.03,-0.99,-1.82%,22891,341921,80.29%,+34.16%,20787,2104,0.1012
24-07-17,BMY,Bristol-Myers,42.87,+1.67,4.05%,49541,827886,87.00%,+32.11%,39484,10057,0.2547
24-07-17,ALLY,AllyFinancial,42.9,-1.56,-3.51%,4864,132411,10.51%,+30.37%,3311,1553,0.4690
24-07-17,AMAT,AppliedMateri,229.5,-16.34,-6.65%,30513,267033,94.51%,+30.10%,14955,15558,1.0403
24-07-17,BRK.B,BerkshireHath,442.88,+3.98,0.91%,30905,402566,60.58%,+29.96%,24568,6337,0.2579
24-07-17,CVE,CenovusEnergy,20.4,-0.03,-0.17%,7667,263878,40.09%,+27.89%,6505,1162,0.1786
24-07-17,MDT,MedtronicInc,80.07,+1.97,2.52%,11010,178426,41.53%,+27.87%,9741,1269,0.1303
24-07-17,PTLO,PortillInc,9.88,+0.00,0.00%,1658,30142,86.45%,+27.54%,1129,529,0.4686
24-07-17,UPST,UpstartHoldin,31.4,-0.56,-1.75%,67162,443108,51.42%,+25.93%,47605,19557,0.4108
24-07-17,ABT,AbbottLaborat,104.93,+2.21,2.15%,14192,219262,69.90%,+25.69%,11721,2471,0.2108
24-07-17,TLRY,TilrayBrands,1.96,+0.03,1.55%,34377,743942,14.21%,+24.48%,32954,1423,0.0432
24-07-17,EQT,EqtCorp,36.05,+0.17,0.47%,6028,217314,53.58%,+24.31%,2382,3646,1.5306
24-07-17,CLMT,CalumetInc,15.88,-0.15,-0.91%,3529,90575,91.46%,+22.96%,877,2652,3.0239
24-07-17,VRTX,VertexPharmac,480.86,-8.12,-1.66%,1827,40658,47.98%,+21.64%,1431,396,0.2767
24-07-17,TSM,TaiwanSemicon,175.85,-10.19,-5.48%,209365,1741098,96.46%,+19.67%,122747,86618,0.7057
24-07-17,EA,ElectronicArt,147.54,+0.87,0.59%,6687,84649,80.07%,+19.39%,6039,648,0.1073
24-07-17,ANF,Abercrombie&,162.17,-7.91,-4.65%,8972,100052,24.51%,+19.31%,4439,4533,1.0212
24-07-17,APH,AmphenolCorp,66.22,-4.19,-5.95%,4076,134573,100.00%,+18.32%,1944,2132,1.0967
24-07-17,DVN,DevonEnergyC,48.76,+0.52,1.08%,31629,568731,37.08%,+17.63%,28968,2661,0.0919
24-07-17,VTRS,ViatrisInc,11.72,+0.34,2.99%,2620,110962,75.78%,+16.70%,1449,1171,0.8081
24-07-17,LMT,LockheedMarti,472.4,+3.82,0.82%,3958,89898,52.65%,+14.66%,2383,1575,0.6609
24-07-17,CCI,CrownCastleI,104.64,+0.74,0.71%,2197,68880,40.31%,+13.36%,1350,847,0.6274
24-07-17,FOXA,FoxCorpClA,37.4,+0.67,1.81%,1695,50784,37.80%,+13.15%,565,1130,2.0000
24-07-17,PR,PermianResour,16.78,+0.15,0.90%,2215,113315,39.43%,+11.08%,1978,237,0.1198
24-07-17,GERN,GeronCorp,4.78,-0.20,-4.11%,2283,108006,12.40%,+10.34%,2262,21,0.0093
24-07-17,MRO,MarathonOilC,29.15,+0.18,0.60%,3716,184305,48.69%,+9.55%,3561,155,0.0435
24-07-17,BTG,B2GoldCorp,3.09,-0.06,-1.75%,2552,215730,40.85%,+8.83%,2455,97,0.0395
24-07-17,TELL,TellurianInc,0.6471,-0.02,-2.68%,4074,283424,26.57%,+7.41%,4055,19,0.0047
24-07-17,CAG,ConagraBrands,29.78,+0.80,2.74%,5173,66647,10.27%,+5.77%,4581,592,0.1292
24-07-17,MPC,MarathonPetro,168.31,+0.64,0.38%,5240,131837,79.41%,+5.39%,4484,756,0.1686
24-07-17,TSEM,TowerSemicond,41.34,-0.41,-0.98%,2376,119837,15.91%,+5.37%,2335,41,0.0176
24-07-17,HMY,HarmonyGoldM,10.51,-0.46,-4.19%,1864,43956,32.22%,+4.66%,939,925,0.9851
24-07-17,U,UnitySoftware,17.9,+0.25,1.42%,49221,741872,99.82%,+4.65%,42294,6927,0.1638
24-07-17,PGR,ProgressiveCo,218.93,+8.93,4.25%,2744,57427,22.00%,+4.61%,1553,1191,0.7669
24-07-17,QS,QuantumscapeC,9.13,-0.01,-0.10%,53177,512143,51.26%,+4.47%,39195,13982,0.3567
24-07-17,GRPN,GrouponClA,17.1,-0.88,-4.91%,9539,146516,53.81%,+4.40%,8661,878,0.1014
24-07-17,BITF,BitfarmsLtd,2.97,+0.00,0.17%,12995,451119,18.67%,+4.04%,12718,277,0.0218
24-07-17,TMUS,T-MobileUS,182.75,-0.23,-0.13%,10173,257792,66.47%,+4.00%,5740,4433,0.7723
24-07-17,PFE,PfizerInc,29.81,+0.31,1.05%,130433,2917251,51.62%,+3.43%,115443,14990,0.1298
24-07-17,COIN,CoinbaseGloba,253.97,+2.48,0.99%,161900,801427,31.94%,+2.48%,136925,24975,0.1824
24-07-17,DDOG,DatadogIncCl,122.74,-8.04,-6.14%,17369,313988,61.92%,+1.95%,11418,5951,0.5212
24-07-17,CAMT,CamtekLtd,118.59,-9.89,-7.70%,2161,82701,84.89%,+1.22%,516,1645,3.1880
24-07-17,KMI,KinderMorgan,20.38,+0.14,0.69%,11881,529753,35.35%,+1.18%,8506,3375,0.3968
24-07-17,MCD,McDonalCor,260.35,+3.08,1.20%,33697,250254,91.57%,+0.31%,28913,4784,0.1655
24-07-17,JOBY,JobyAviation,7.09,-0.37,-4.96%,8429,216836,66.27%,-1.40%,7166,1263,0.1762
24-07-17,CIFR,CipherMining,6.47,-0.31,-4.50%,28154,354733,32.77%,-1.41%,24515,3639,0.1484
24-07-17,KSS,KohCorp,22.7,+0.31,1.36%,16027,181183,26.49%,-1.50%,10250,5777,0.5636
24-07-17,LRCX,LamResearchC,997.86,-78.13,-7.26%,8236,69762,91.92%,-1.68%,4109,4127,1.0044
24-07-17,BK,BankofNewYo,65.35,+0.33,0.51%,2336,79598,8.87%,-3.23%,1208,1128,0.9338
24-07-17,NTR,NutrienLtd,52.31,+1.40,2.75%,3208,96246,61.94%,-4.35%,2466,742,0.3009
24-07-17,PACB,PacificBiosci,2.12,-0.06,-2.76%,1902,107172,84.21%,-4.52%,1731,171,0.0988
24-07-17,BTI,BritishAmeric,32.56,+0.42,1.31%,5043,181146,88.44%,-4.60%,4591,452,0.0985
24-07-17,CAN,CanaanIncADR,1.225,+0.01,1.24%,1771,141429,29.29%,-4.89%,1693,78,0.0461
24-07-17,O,RealtyIncome,57.16,+0.79,1.40%,4541,121617,26.28%,-6.29%,3319,1222,0.3682
24-07-17,ONON,OnHoldingAg,40.75,+1.55,3.95%,13137,373121,66.45%,-6.32%,11372,1765,0.1552
24-07-17,GIS,GeneralMills,65,+2.10,3.34%,5232,73148,12.03%,-6.32%,4462,770,0.1726
24-07-17,AMKR,AmkorTechnolo,41.9,-2.78,-6.22%,1652,26989,79.87%,-6.72%,1110,542,0.4883
24-07-17,CVS,CVSCorp,61.16,+1.10,1.83%,31455,611163,89.20%,-7.53%,27647,3808,0.1377
24-07-17,BLNK,BlinkCharging,3.53,-0.17,-4.73%,6584,145431,20.86%,-7.66%,4694,1890,0.4026
24-07-17,CEG,Constellation,193.59,-11.29,-5.51%,3864,88673,89.07%,-7.98%,1925,1939,1.0073
24-07-17,ELF,E.L.F.Beauty,175.88,-13.14,-6.95%,8114,87765,86.18%,-8.07%,3867,4247,1.0983
24-07-17,UAL,UnitedAirline,47.37,+0.30,0.64%,37423,854556,77.41%,-8.21%,18748,18675,0.9961
24-07-17,LAC,LithiumAmeric,3.09,-0.12,-3.64%,1724,92908,45.25%,-8.69%,1519,205,0.1350
24-07-17,CARR,CarrierGlobal,68.66,-1.22,-1.75%,5028,91160,60.81%,-9.44%,1267,3761,2.9684
24-07-17,UBER,UberTechnolog,70.33,-3.97,-5.35%,68712,1213981,79.24%,-10.52%,50567,18145,0.3588
24-07-17,SO,SouthernCompa,82.24,+1.12,1.38%,2779,90014,45.32%,-10.70%,2375,404,0.1701
24-07-17,SG,SweetgreenInc,25.38,-1.43,-5.33%,4236,95108,97.16%,-11.10%,3664,572,0.1561
24-07-17,WPM,WheatonPrecio,61.93,-0.23,-0.37%,2997,84160,69.75%,-11.57%,2088,909,0.4353
24-07-17,HAL,HalliburtonCo,36.35,+0.39,1.08%,14463,414871,26.44%,-12.72%,12953,1510,0.1166
24-07-17,OKE,OneokInc,85.65,+0.59,0.69%,1751,103953,30.31%,-13.06%,1413,338,0.2392
24-07-17,SHOP,ShopifyInc,65.74,-3.99,-5.72%,67721,797043,74.20%,-13.09%,48332,19389,0.4012
24-07-17,CB,ChubbLtd,264.7,+3.05,1.17%,1758,56656,72.06%,-14.24%,1540,218,0.1416
24-07-17,LYFT,LyftIncClA,12.73,-0.65,-4.86%,27996,548529,65.58%,-14.33%,20204,7792,0.3857
24-07-17,ABBV,AbbvieInc,173.51,+4.31,2.55%,11977,307199,64.37%,-14.39%,8555,3422,0.4000
24-07-17,TXN,TexasInstrume,209.4,+2.79,1.35%,11568,310960,84.13%,-14.51%,8310,3258,0.3921
24-07-17,SNAP,SnapInc,15.2,-0.93,-5.79%,46562,1276507,68.01%,-14.82%,19340,27222,1.4075
24-07-17,CLS,CelesticaInc,59.19,-4.08,-6.45%,3686,89266,66.53%,-15.07%,3374,312,0.0925
24-07-17,MRVL,MarvellTechno,70.34,-5.26,-6.96%,38426,627399,34.15%,-15.26%,17307,21119,1.2203
24-07-17,SYF,SynchronyFina,52.03,+0.32,0.61%,2789,117536,15.91%,-15.77%,1818,971,0.5341
24-07-17,HUMA,HumacyteInc,8.37,-0.42,-4.78%,3352,51402,86.78%,-16.18%,3018,334,0.1107
24-07-17,NXE,NexgenEnergy,6.73,-0.36,-5.08%,6378,325876,63.61%,-16.45%,6144,234,0.0381
24-07-17,KHC,KraftHeinzCo,33.48,+0.64,1.95%,10065,312079,65.38%,-16.67%,7770,2295,0.2954
24-07-17,NLY,AnnalyCapital,20.73,+0.00,-0.02%,5839,200030,18.26%,-17.54%,1005,4834,4.8100
24-07-17,JPM,JPMorganChas,215.91,+2.29,1.07%,88609,906856,28.17%,-17.68%,63975,24634,0.3851
24-07-17,NTAP,NetappInc,127.42,-4.17,-3.17%,3753,81667,28.05%,-17.68%,1775,1978,1.1144
24-07-17,SABR,SabreCorp,3.34,-0.06,-1.76%,2682,262653,69.10%,-18.08%,645,2037,3.1581
24-07-17,ACB,AuroraCannabi,6.14,-0.07,-1.21%,4096,240345,7.38%,-18.42%,3835,261,0.0681
24-07-17,CAT,CaterpillarIn,358.7,-1.88,-0.52%,17315,242920,65.92%,-18.61%,7390,9925,1.3430
24-07-17,CLSK,CleansparkInc,18.89,-0.90,-4.55%,80425,615777,35.25%,-18.62%,68416,12009,0.1755
24-07-17,APA,ApaCorp,32.01,+0.34,1.07%,10717,307790,49.29%,-19.73%,9771,946,0.0968
24-07-17,PSX,Phillips66,141.39,+1.61,1.15%,2780,77327,56.75%,-20.71%,2032,748,0.3681
24-07-17,LUMN,LumenTechnolo,1.31,-0.01,-0.76%,3373,569329,6.02%,-21.79%,3259,114,0.0350
24-07-17,META,MetaPlatforms,471.11,-18.68,-3.81%,282958,2312228,90.58%,-22.19%,175903,107055,0.6086
24-07-17,GOEV,CanooInc,2.72,-0.06,-2.16%,3222,338621,12.21%,-22.68%,1766,1456,0.8245
24-07-17,CART,MaplebearInc,35.4,-1.11,-3.05%,1733,85883,21.76%,-22.84%,1554,179,0.1152
24-07-17,VRNA,VeronaPharma,22.13,-0.14,-0.61%,3387,40570,28.93%,-22.85%,3346,41,0.0123
24-07-17,WSM,Williams-Sonom,155.76,-7.24,-4.44%,1972,85656,76.67%,-22.94%,1573,399,0.2537
24-07-17,VRT,VertivHolding,85.47,-4.25,-4.74%,24744,356129,76.99%,-22.97%,18994,5750,0.3027
24-07-17,IRM,IronMountain,100.53,+0.55,0.55%,1890,53630,62.44%,-22.98%,362,1528,4.2210
24-07-17,WDC,WesternDigita,73.52,-3.54,-4.59%,11724,402007,86.74%,-22.99%,7249,4475,0.6173
24-07-17,FUTU,FutuHoldings,64.4,-3.28,-4.84%,4763,111381,29.00%,-23.03%,2811,1952,0.6944
24-07-17,TFC,TruistFinanci,42.67,+0.23,0.54%,8981,261686,28.63%,-23.04%,7778,1203,0.1547
24-07-17,FITB,FifthThirdBa,40.63,+0.41,1.03%,1690,64052,36.12%,-23.11%,1479,211,0.1427
24-07-17,VKTX,VikingThera,50.8,-6.20,-10.88%,11627,214250,47.68%,-23.16%,6997,4630,0.6617
24-07-17,ANET,AristaNetwork,342.61,-15.62,-4.36%,6751,122691,59.65%,-24.14%,2978,3773,1.2670
24-07-17,CMCSA,ComcastCorpA,40.42,+0.81,2.04%,17986,511739,77.29%,-24.56%,9360,8626,0.9216
24-07-17,RH,RhCommonStoc,286.34,-7.92,-2.69%,6917,85563,42.63%,-25.36%,3152,3765,1.1945
24-07-17,DE,Deere&Compan,384.25,+6.74,1.79%,6981,102050,62.88%,-25.38%,4763,2218,0.4657
24-07-17,PEP,PepsicoInc,168.13,+3.38,2.05%,22407,269998,32.80%,-25.59%,17982,4425,0.2461
24-07-17,SPOT,SpotifyTechno,294.19,-4.31,-1.44%,7852,161873,84.26%,-25.64%,1894,5958,3.1457
