Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-30,NDAQ,NasdaqInc,67.92,+0.96,1.43%,28475,66228,3.89%,+419.33%,7943,20532,2.5849
24-07-30,LUMN,LumenTechnolo,1.94,+0.17,9.60%,66362,614750,21.70%,+418.53%,46612,19750,0.4237
24-07-30,TCS,TheContainer,0.974,-0.23,-18.83%,4566,6657,24.98%,+388.87%,4532,34,0.0075
24-07-30,DXCM,DexcomInc,67.48,+3.48,5.44%,68305,146136,41.54%,+377.46%,35427,32878,0.9280
24-07-30,CSTM,ConstelliumN.,17.21,+0.22,1.29%,19640,37268,39.11%,+373.03%,19528,112,0.0057
24-07-30,JBLU,JetblueAirway,5.93,-0.28,-4.51%,36224,320879,100.00%,+371.67%,13490,22734,1.6852
24-07-30,GH,GuardantHealt,35.28,+2.28,6.91%,5771,33463,48.86%,+369.57%,4747,1024,0.2157
24-07-30,OMF,OnemainHoldin,52.28,-0.81,-1.53%,3724,51057,55.30%,+336.07%,1075,2649,2.4642
24-07-30,LHX,L3HarrisTechn,224.78,-4.63,-2.02%,5520,26673,21.54%,+331.25%,3013,2507,0.8321
24-07-30,ALGM,AllegroMicros,23.75,-0.40,-1.66%,10502,50544,100.00%,+304.55%,1187,9315,7.8475
24-07-30,MAT,MattelInc,19.27,+0.10,0.52%,13357,42746,19.25%,+299.07%,9746,3611,0.3705
24-07-30,QRVO,QorvoInc,122.47,+0.46,0.38%,3992,25953,94.49%,+290.61%,3713,279,0.0751
24-07-30,IVZ,InvescoPlc,17,-0.42,-2.41%,15643,102135,25.18%,+288.36%,5394,10249,1.9001
24-07-30,STNG,ScorpioTanker,74.48,+1.79,2.46%,23520,135519,51.28%,+280.77%,13476,10044,0.7453
24-07-30,HAS,HasbroInc,64.7,+0.85,1.33%,8562,61158,9.56%,+272.58%,4172,4390,1.0523
24-07-30,SNDL,SndlInc,2.24,+0.00,0.22%,26090,140361,4.36%,+263.37%,24759,1331,0.0538
24-07-30,SYY,SyscoCorp,73.26,+0.41,0.56%,5860,50078,79.75%,+262.40%,1984,3876,1.9536
24-07-30,STLA,StellantisN.V,16.99,-0.67,-3.79%,27720,228493,40.02%,+258.97%,6190,21530,3.4782
24-07-30,SWK,StanleyBlack,96.43,+1.00,1.05%,10264,60403,82.77%,+258.38%,6017,4247,0.7058
24-07-30,MCD,McDonalCor,261.42,+9.42,3.74%,139670,248364,60.38%,+257.23%,77386,62284,0.8048
24-07-30,DBI,DesignerBrand,7.79,-0.05,-0.64%,6627,16893,55.09%,+255.53%,6486,141,0.0217
24-07-30,COUR,CourseraInc,9.34,-1.38,-12.87%,10786,36714,42.35%,+249.85%,4731,6055,1.2799
24-07-30,FYBR,FrontierCommu,28.87,+0.86,3.07%,4580,65153,39.27%,+241.03%,3311,1269,0.3833
24-07-30,SYK,StrykerCorp,333.28,+1.61,0.49%,3775,29950,83.95%,+241.01%,1507,2268,1.5050
24-07-30,VSTO,VistaOutdoor,38.84,+0.23,0.60%,3980,38297,58.36%,+239.88%,3665,315,0.0859
24-07-30,ZETA,ZetaGlobalHo,20.91,-0.48,-2.24%,9256,29126,100.00%,+233.79%,7172,2084,0.2906
24-07-30,EB,EventbriteInc,5.3,+0.13,2.51%,4340,13043,73.40%,+230.79%,4265,75,0.0176
24-07-30,CHK,ChesapeakeEne,76.57,-1.22,-1.57%,3512,78616,87.84%,+225.49%,1215,2297,1.8905
24-07-30,GXO,GxoLogistics,55.48,-0.22,-0.39%,10485,36265,54.52%,+220.84%,10462,23,0.0022
24-07-30,TLRY,TilrayBrands,1.83,+0.00,0.00%,121353,731625,23.95%,+212.78%,97295,24058,0.2473
24-07-30,WELL,WelltowerInc,111.65,+1.87,1.70%,5284,35591,63.56%,+209.19%,2530,2754,1.0885
24-07-30,AVXL,AnavexLfSC,7.04,+0.30,4.45%,3511,43119,28.47%,+203.98%,3288,223,0.0678
24-07-30,FUTU,FutuHoldings,61.3,+0.06,0.10%,17901,98925,37.25%,+190.79%,16559,1342,0.0810
24-07-30,VRSN,VerisignInc,186.65,+2.55,1.39%,2775,15517,76.97%,+188.16%,1225,1550,1.2653
24-07-30,CCI,CrownCastleI,108.13,+0.61,0.57%,9681,59820,18.54%,+187.78%,4984,4697,0.9424
24-07-30,NICE,NiceLtdADR,179.92,-1.07,-0.59%,5331,63053,80.68%,+187.70%,2523,2808,1.1130
24-07-30,ON,OnSemiconduct,78.27,+8.10,11.54%,74910,228520,38.92%,+187.49%,34868,40042,1.1484
24-07-30,SPGI,S&PGlobalInc,489.83,+0.01,0.00%,4543,31657,77.20%,+182.70%,1577,2966,1.8808
24-07-30,DAR,DarlingIntern,38.34,-0.53,-1.36%,4016,37771,40.33%,+177.92%,2972,1044,0.3513
24-07-30,WOLF,WolfspeedInc,18.98,-0.25,-1.30%,30362,285861,63.37%,+176.95%,7296,23066,3.1615
24-07-30,SA,SeabridgeGold,16.74,+0.52,3.21%,5619,58612,48.47%,+172.50%,5273,346,0.0656
24-07-30,PINS,PinterestInc,37.36,-0.19,-0.51%,52606,362632,75.75%,+171.23%,27108,25498,0.9406
24-07-30,DHI,D.R.Horton,178.71,+1.77,1.00%,33156,109015,49.03%,+168.32%,14127,19029,1.3470
24-07-30,BGC,BgcPartnersC,9.29,-0.16,-1.69%,3254,31217,54.30%,+166.50%,563,2691,4.7798
24-07-30,ACB,AuroraCannabi,5.99,+0.09,1.53%,20031,234673,0.51%,+163.70%,19122,909,0.0475
24-07-30,CTLT,CatalentInc,58.98,+0.30,0.51%,3152,19443,0.00%,+153.99%,1032,2120,2.0543
24-07-30,NSC,NorfolkSouthe,247.63,+0.41,0.17%,3893,27947,60.81%,+150.35%,3282,611,0.1862
24-07-30,ABT,AbbottLaborat,104.77,-0.47,-0.45%,52485,230649,40.91%,+147.70%,22868,29617,1.2951
24-07-30,SE,SeaLtdADR,65.62,+0.28,0.43%,36451,458394,51.83%,+147.68%,32842,3609,0.1099
24-07-30,MRK,Merck&Compan,127.78,+2.52,2.01%,51663,309393,82.18%,+143.46%,24617,27046,1.0987
24-07-30,GSK,GskPlcADR,40.01,+0.15,0.38%,11413,88092,82.79%,+139.27%,4717,6696,1.4195
24-07-30,SGMO,SangamoTherap,0.9167,+0.05,5.99%,6073,40625,23.54%,+138.06%,4876,1197,0.2455
24-07-30,GEHC,GEHealthcare,82.05,+1.55,1.93%,9989,77072,100.00%,+137.83%,4536,5453,1.2022
24-07-30,PYPL,PaypalHolding,58.94,+0.65,1.12%,230582,1603452,68.00%,+137.32%,140456,90126,0.6417
24-07-30,ZIM,ZimIntegrated,18.79,+1.76,10.33%,70539,559005,53.95%,+134.30%,51430,19109,0.3716
24-07-30,CP,CanadianPacif,82.28,+0.01,0.01%,7250,45477,66.18%,+132.97%,7168,82,0.0114
24-07-30,KGC,KinrossGoldC,8.76,+0.15,1.74%,22084,235366,20.89%,+128.80%,16740,5344,0.3192
24-07-30,CZR,CaesarsEntert,36.52,+1.46,4.16%,35384,221264,80.85%,+126.69%,27259,8125,0.2981
24-07-30,SOFI,SofiTechnolog,7.33,-0.08,-1.08%,586877,2814432,65.60%,+126.51%,284767,302110,1.0609
24-07-30,NOVA,SunnovaEnergy,7.24,-0.80,-9.95%,14320,194308,66.86%,+125.19%,9384,4936,0.5260
24-07-30,GERN,GeronCorp,4.69,+0.03,0.64%,3950,95694,8.23%,+123.04%,3644,306,0.0840
24-07-30,CERE,CerevelTherap,44.41,-0.21,-0.47%,7854,124541,18.71%,+116.13%,1192,6662,5.5889
24-07-30,LSXMK,LibertySirius,22.99,+0.43,1.91%,12154,106491,73.24%,+114.17%,3691,8463,2.2929
24-07-30,ST,SensataTechno,37.9,-0.33,-0.86%,3003,18708,44.89%,+112.23%,1606,1397,0.8699
24-07-30,IGT,International,23.45,-0.32,-1.35%,5968,38147,9.06%,+107.01%,4351,1617,0.3716
24-07-30,MNDY,Monday.comLtd,233.65,-4.32,-1.82%,3302,20786,80.18%,+106.38%,1260,2042,1.6206
24-07-30,MMM,3MCompany,125.16,-2.00,-1.57%,58439,285964,45.13%,+104.88%,29819,28620,0.9598
24-07-30,BURL,BurlingtonSto,252.89,+3.26,1.31%,4379,38391,44.05%,+103.67%,3812,567,0.1487
24-07-30,VOD,VodafoneGrpP,9.44,-0.03,-0.32%,5391,137304,33.51%,+102.36%,2539,2852,1.1233
24-07-30,NOC,NorthropGrumm,477.29,-3.01,-0.63%,5163,41301,43.37%,+100.12%,3855,1308,0.3393
24-07-30,WM,WasteManageme,200.54,+3.58,1.82%,11829,25730,60.31%,+99.75%,10565,1264,0.1196
24-07-30,LMT,LockheedMarti,527.64,+2.84,0.54%,17809,84262,31.63%,+98.36%,14876,2933,0.1972
24-07-30,PG,Procter&Gamb,169.93,+0.82,0.48%,36812,253896,46.98%,+97.55%,17904,18908,1.0561
24-07-30,BP,BPPlcADR,34.96,-0.29,-0.82%,38136,479507,51.02%,+95.17%,28428,9708,0.3415
24-07-30,GT,GoodyearTire,11.84,-0.26,-2.15%,5147,93332,64.62%,+93.79%,3894,1253,0.3218
24-07-30,BYON,BeyondInc,13.59,-0.22,-1.59%,21111,103692,71.07%,+92.76%,13762,7349,0.5340
24-07-30,COP,Conocophillips,109.12,-1.74,-1.57%,21071,287802,51.93%,+91.96%,13634,7437,0.5455
24-07-30,EW,EdwardsLifesc,63.74,+1.37,2.20%,22017,80039,33.76%,+81.99%,10628,11389,1.0716
24-07-30,PAYC,PaycomSoftwar,164.23,+0.20,0.12%,2981,37088,92.48%,+80.01%,681,2300,3.3774
24-07-30,TGTX,TgTherapeutic,19.81,-0.76,-3.67%,9776,103658,51.31%,+79.81%,7153,2623,0.3667
24-07-30,AMT,AmericanTower,214.93,+1.21,0.57%,3069,43494,46.12%,+79.47%,1858,1211,0.6518
24-07-30,SRPT,SareptaTherap,146.03,+1.79,1.24%,3211,55484,6.23%,+75.46%,2979,232,0.0779
24-07-30,CLOV,CloverHealth,1.77,+0.04,2.31%,18063,162624,7.65%,+74.47%,17299,764,0.0442
24-07-30,FI,FiservInc,162.71,+2.77,1.73%,4994,38778,35.33%,+74.37%,3919,1075,0.2743
24-07-30,CSX,CSXCorp,34.4,+0.08,0.23%,8834,157180,85.47%,+74.07%,2762,6072,2.1984
24-07-30,FSLY,FastlyInc,8.07,-0.14,-1.71%,12684,142814,93.44%,+71.22%,9864,2820,0.2859
24-07-30,NTES,NeteaseIncAD,91.18,-1.41,-1.52%,3395,41470,65.44%,+71.03%,2052,1343,0.6545
24-07-30,EMR,EmersonElectr,117.8,+0.96,0.82%,4754,89547,69.34%,+70.27%,3805,949,0.2494
24-07-30,AEO,AmericanEagle,22.31,+0.57,2.62%,13806,82314,30.86%,+70.15%,11724,2082,0.1776
24-07-30,SAVA,CassavaScienc,18.02,+3.10,20.78%,19115,124425,94.06%,+67.15%,13792,5323,0.3859
24-07-30,TEVA,TevaPharmaceu,16.67,-0.43,-2.51%,33697,642937,48.85%,+67.00%,13777,19920,1.4459
24-07-30,PFE,PfizerInc,30.72,-0.05,-0.16%,301243,2652411,71.18%,+64.99%,174234,127009,0.7290
24-07-30,PBR,PetroleoBrasi,14.18,-0.29,-2.00%,33860,1112828,40.94%,+64.55%,19704,14156,0.7184
24-07-30,SMR,NuscalePower,9.5,-1.35,-12.44%,21257,145518,73.46%,+62.18%,13285,7972,0.6001
24-07-30,DNA,GinkgoBiowork,0.3643,-0.01,-1.59%,2879,237218,59.99%,+59.32%,860,2019,2.3477
24-07-30,PHM,Pultegroup,132.91,+2.92,2.25%,5710,62568,45.41%,+57.91%,4177,1533,0.3670
24-07-30,PLCE,ChildrePla,8.4,+0.53,6.73%,3361,32965,55.44%,+56.91%,1727,1634,0.9461
24-07-30,WDC,WesternDigita,66.43,-1.83,-2.68%,33502,374059,95.07%,+56.62%,24258,9244,0.3811
24-07-30,LVS,LasVegasSand,39.55,+0.37,0.94%,31520,275561,48.06%,+55.85%,23125,8395,0.3630
24-07-30,PCT,PurecycleTech,7.62,-0.13,-1.68%,8183,243084,34.37%,+55.39%,7581,602,0.0794
24-07-30,BUD,Anheuser-Busch,60.05,-1.33,-2.17%,4346,136006,50.27%,+54.99%,2644,1702,0.6437
24-07-30,CAH,CardinalHealt,98.18,-0.17,-0.17%,3066,44970,69.95%,+51.93%,2659,407,0.1531
24-07-30,AKAM,AkamaiTechnol,97.32,+0.35,0.36%,4554,162146,87.13%,+51.80%,2550,2004,0.7859
24-07-30,NWL,NewellRubberm,8.8,-0.11,-1.23%,5859,96864,34.52%,+51.43%,2412,3447,1.4291
24-07-30,WEN,WendysCompany,17.09,+0.30,1.79%,2710,49343,98.13%,+51.31%,1591,1119,0.7033
24-07-30,ADM,ArcherDaniels,63.3,-0.68,-1.06%,8785,146301,37.49%,+50.74%,3134,5651,1.8031
24-07-30,ET,EnergyTransfe,16.02,-0.25,-1.54%,35030,898316,48.65%,+50.09%,19292,15738,0.8158
24-07-30,BMY,Bristol-Myers,48.98,-1.47,-2.91%,84323,829229,48.12%,+50.07%,53113,31210,0.5876
24-07-30,RH,RhCommonStoc,289.79,+8.82,3.14%,11720,67855,52.25%,+50.03%,4593,7127,1.5517
24-07-30,CHTR,CharterCommun,377.36,+9.74,2.65%,7177,70964,30.76%,+49.24%,4144,3033,0.7319
24-07-30,FL,FootlockerInc,28.03,+1.57,5.93%,6205,136078,55.03%,+49.09%,4358,1847,0.4238
24-07-30,ASTS,AstSpacemobil,18.87,+0.03,0.16%,70756,394400,34.02%,+48.18%,50089,20667,0.4126
24-07-30,GLW,CorningInc,42.68,-0.17,-0.40%,42594,299189,88.87%,+47.64%,30736,11858,0.3858
24-07-30,IOVA,IovanceBiothe,9.05,-0.20,-2.16%,7779,174630,33.36%,+47.19%,5488,2291,0.4175
24-07-30,VKTX,VikingThera,61.25,-4.73,-7.17%,30380,163171,36.79%,+46.85%,21077,9303,0.4414
24-07-30,WULF,TerawulfInc,4.14,-0.28,-6.33%,64788,484751,7.93%,+46.65%,35254,29534,0.8377
24-07-30,JBHT,JBHuntTrans,170.52,-1.02,-0.59%,4156,20645,36.71%,+45.77%,4114,42,0.0102
24-07-30,HTZ,HertzGlobalH,3.8,-0.27,-6.63%,8261,353013,95.75%,+45.67%,2591,5670,2.1883
24-07-30,GRPN,GrouponClA,17.12,-0.87,-4.84%,14029,146300,43.09%,+43.46%,12123,1906,0.1572
24-07-30,NTAP,NetappInc,124.99,-1.16,-0.92%,5700,71930,65.15%,+42.64%,4537,1163,0.2563
24-07-30,CVNA,CarvanaCompan,127.61,-5.24,-3.94%,106520,477542,52.97%,+41.93%,72809,33711,0.4630
24-07-30,BLNK,BlinkCharging,3.32,-0.09,-2.64%,12573,141363,20.61%,+41.75%,10293,2280,0.2215
24-07-30,VALE,ValeS.A.ADR,10.88,+0.02,0.18%,47982,1929819,31.11%,+39.60%,39928,8054,0.2017
24-07-30,HBI,HanesbrandsIn,6.02,-0.12,-1.95%,3135,130928,56.43%,+38.84%,3044,91,0.0299
24-07-30,TKO,TkoGroupHold,108.28,+0.63,0.59%,3196,41124,96.10%,+38.24%,920,2276,2.4739
24-07-30,CVS,CVSCorp,61.57,+0.57,0.93%,44869,603002,100.00%,+37.67%,37438,7431,0.1985
24-07-30,XPO,XpoInc,110.46,+0.76,0.69%,3152,43019,69.84%,+35.11%,1360,1792,1.3176
24-07-30,HBAN,HuntingtonBan,15.02,-0.11,-0.73%,3937,80004,25.07%,+32.43%,2532,1405,0.5549
24-07-30,UWMC,UwmHldgCorp,8.23,+0.14,1.73%,3624,84851,35.44%,+26.71%,2288,1336,0.5839
24-07-30,NFE,NewFortressE,19.54,-0.63,-3.12%,11928,160336,70.84%,+26.21%,7079,4849,0.6850
24-07-30,MO,AltriaGroup,50.53,+0.10,0.20%,29282,389359,61.90%,+26.01%,18991,10291,0.5419
24-07-30,TUP,TupperwareCor,1.31,+0.00,0.00%,7791,104259,26.12%,+23.88%,4656,3135,0.6733
24-07-30,SKX,SkechersU.S.A,64.92,+0.20,0.31%,3241,49662,23.79%,+23.47%,2015,1226,0.6084
24-07-30,BABA,AlibabaGroup,78.62,+2.09,2.73%,159393,2200199,45.79%,+22.88%,128338,31055,0.2420
24-07-30,PSX,Phillips66,140.41,-1.80,-1.27%,4243,67493,59.29%,+22.74%,1919,2324,1.2110
24-07-30,CL,Colgate-Palmol,100.88,+1.49,1.50%,6739,92859,33.36%,+22.08%,4239,2500,0.5898
24-07-30,PM,PhilipMorris,114.4,+1.04,0.92%,11298,171029,31.00%,+21.42%,8060,3238,0.4017
24-07-30,ANF,Abercrombie&,151.05,-1.54,-1.01%,10102,89586,66.07%,+20.62%,4132,5970,1.4448
24-07-30,BYND,BeyondMeatIn,6.02,-0.23,-3.68%,34598,442519,55.81%,+20.29%,17076,17522,1.0261
24-07-30,RBLX,RobloxCorpCl,40.57,+0.06,0.15%,35438,420401,60.55%,+20.14%,23925,11513,0.4812
24-07-30,BTI,BritishAmeric,35.52,+0.36,1.02%,7516,194973,14.82%,+19.66%,6013,1503,0.2500
24-07-30,HSY,HersheyFoods,192.56,-0.97,-0.50%,4311,77198,82.21%,+19.45%,1314,2997,2.2808
24-07-30,DIS,WaltDisneyCo,92.14,+2.21,2.46%,133680,1058712,89.13%,+19.23%,105492,28188,0.2672
24-07-30,STM,Stmicroelectro,33.61,-0.38,-1.12%,3229,53188,43.91%,+18.45%,1252,1977,1.5791
24-07-30,MDLZ,MondelezIntl,67.1,+0.68,1.02%,2847,88451,76.48%,+17.26%,2302,545,0.2368
24-07-30,TTWO,Take-TwoInter,150.7,-0.04,-0.03%,5252,114263,68.86%,+16.66%,1967,3285,1.6701
24-07-30,LPSN,LivepersonInc,1.43,-0.04,-2.72%,3894,39263,22.00%,+16.48%,3302,592,0.1793
24-07-30,WDAY,WorkdayInc,227.13,-1.51,-0.66%,6169,114995,60.80%,+16.42%,1245,4924,3.9550
24-07-30,DPZ,DominPizza,428.13,+10.68,2.56%,7767,32189,30.14%,+15.08%,4823,2944,0.6104
24-07-30,DE,Deere&Compan,376.77,-9.78,-2.53%,11361,96199,78.74%,+14.62%,3900,7461,1.9131
24-07-30,CFLT,ConfluentInc,24.58,-0.48,-1.92%,6030,109350,72.84%,+14.55%,4626,1404,0.3035
24-07-30,ABBV,AbbvieInc,181.94,-3.22,-1.74%,19588,312174,35.75%,+14.49%,11011,8577,0.7789
24-07-30,EQT,EqtCorp,34.07,-0.24,-0.70%,6990,243674,28.83%,+14.27%,4825,2165,0.4487
24-07-30,EBAY,EbayInc,54.61,+0.43,0.79%,9284,138282,90.57%,+13.72%,3322,5962,1.7947
24-07-30,SNAP,SnapInc,13.35,+0.02,0.15%,84424,1309652,75.26%,+13.67%,51143,33281,0.6507
24-07-30,CTRA,CoterraEnergy,25.71,-0.07,-0.27%,4266,144250,77.77%,+12.44%,1782,2484,1.3939
24-07-30,CCK,CrownCork&S,86.78,+1.10,1.28%,2933,38456,27.37%,+11.65%,860,2073,2.4105
24-07-30,MTCH,MatchGroupIn,33.2,-0.05,-0.15%,11821,223541,72.48%,+11.15%,5532,6289,1.1368
24-07-30,WBA,WalgreensBoot,11.94,+0.12,1.02%,77801,781360,67.69%,+10.89%,66014,11787,0.1786
24-07-30,F,FordMotorCom,11.01,-0.18,-1.61%,232404,2691181,53.93%,+10.15%,136051,96353,0.7082
24-07-30,AEM,Agnico-EagleM,74.52,+1.12,1.53%,4397,157196,62.31%,+10.12%,4067,330,0.0811
24-07-30,FND,Floor&Decor,97.36,+1.31,1.36%,3617,39798,100.00%,+7.39%,1743,1874,1.0752
24-07-30,APLD,AppliedDigita,4.26,-0.18,-4.05%,9582,85866,73.72%,+7.36%,9003,579,0.0643
24-07-30,CLSK,CleansparkInc,16.29,-0.83,-4.85%,129468,611835,39.04%,+7.03%,101398,28070,0.2768
24-07-30,DG,DollarGeneral,117.36,-0.73,-0.62%,9750,151248,58.49%,+6.21%,5759,3991,0.6930
24-07-30,GPS,GapInc,22.24,+0.80,3.73%,13472,224621,63.07%,+6.18%,11745,1727,0.1470
24-07-30,BKR,BakerHughesC,38.47,+0.82,2.18%,3450,98649,12.65%,+3.51%,2337,1113,0.4763
24-07-30,SO,SouthernCompa,83.05,+0.88,1.07%,3763,89680,54.42%,+2.98%,2717,1046,0.3850
24-07-30,DLTR,DollarTreeIn,103.74,-0.19,-0.18%,8914,184133,74.90%,+2.97%,3779,5135,1.3588
24-07-30,EL,EsteeLauderC,100.73,+0.01,0.01%,18536,196915,91.98%,+2.13%,9188,9348,1.0174
24-07-30,BKNG,BookingHoldin,3755.13,+54.14,1.46%,3276,39069,73.21%,+1.83%,1657,1619,0.9771
24-07-30,MPW,MedicalProper,5.02,-0.29,-5.46%,56522,1224440,27.33%,+1.82%,11988,44534,3.7149
24-07-30,TOL,TollBrothers,142.13,+2.68,1.92%,6287,58229,100.00%,+1.68%,2465,3822,1.5505
24-07-30,AAOI,AppliedOptoel,8.22,-0.45,-5.19%,3327,57942,66.82%,+1.12%,2969,358,0.1206
24-07-30,NLY,AnnalyCapital,19.97,+0.11,0.55%,6704,194749,17.63%,+0.10%,5815,889,0.1529
24-07-30,CSIQ,CanadianSolar,16.99,-0.14,-0.82%,3676,110440,78.63%,-0.51%,2801,875,0.3124
24-07-30,EA,ElectronicArt,147.85,+2.67,1.84%,8505,83814,88.94%,-0.78%,6050,2455,0.4058
24-07-30,TFC,TruistFinanci,44.46,+0.04,0.09%,14864,205292,10.30%,-1.82%,12490,2374,0.1901
24-07-30,LMND,LemonadeInc,22.94,-0.48,-2.05%,9660,108484,56.99%,-2.61%,5386,4274,0.7935
24-07-30,KO,Coca-ColaComp,66.83,-0.22,-0.33%,40745,524443,17.03%,-3.13%,22048,18697,0.8480
24-07-30,GM,GeneralMotors,44.15,+0.03,0.07%,64568,1347929,16.88%,-4.02%,33943,30625,0.9022
24-07-30,TOST,ToastIncClA,26,+0.32,1.25%,8163,177069,79.01%,-4.09%,2734,5429,1.9857
24-07-30,HUMA,HumacyteInc,7.85,-0.09,-1.13%,4641,49857,73.48%,-4.39%,3999,642,0.1605
24-07-30,MELI,MercadolibreI,1621.4,-30.29,-1.83%,3350,38449,54.91%,-4.91%,1458,1892,1.2977
24-07-30,EPD,EnterprisePro,29.7,-0.24,-0.80%,6912,251111,39.99%,-5.26%,4545,2367,0.5208
24-07-30,LI,LiAutoIncAD,19.29,+0.15,0.78%,17051,390745,72.01%,-6.54%,7525,9526,1.2659
24-07-30,MOS,MosaicCompany,29.21,-0.36,-1.22%,5585,171803,60.37%,-7.41%,3919,1666,0.4251
24-07-30,RIG,TransoceanInc,5.68,-0.12,-2.07%,21056,904654,27.12%,-7.65%,17467,3589,0.2055
24-07-30,SWKS,SkyworksSolut,117.41,+1.23,1.06%,4826,74553,84.07%,-8.99%,3314,1512,0.4562
24-07-30,ANET,AristaNetwork,320.55,+1.34,0.42%,8576,103593,61.96%,-9.21%,3960,4616,1.1657
24-07-30,NEP,NexteraEnergy,26.74,+0.54,2.06%,3654,79085,23.32%,-9.40%,2755,899,0.3263
24-07-30,CVX,ChevronCorp,156.6,-1.24,-0.79%,27090,468632,62.85%,-9.55%,15967,11123,0.6966
24-07-30,CRWD,CrowdstrikeHo,258.81,+2.65,1.03%,138588,556786,56.80%,-9.63%,77018,61570,0.7994
24-07-30,DVN,DevonEnergyC,45.69,-0.65,-1.40%,22108,515910,45.10%,-9.64%,15848,6260,0.3950
24-07-30,ENPH,EnphaseEnergy,113.72,-5.62,-4.71%,58265,290199,36.56%,-9.75%,36962,21303,0.5763
24-07-30,M,MacInc,17.09,+0.52,3.14%,22183,290118,45.10%,-9.98%,11217,10966,0.9776
24-07-30,AIG,AmericanInter,77.98,+0.74,0.96%,4548,146802,69.52%,-10.01%,3653,895,0.2450
24-07-30,RIOT,RiotPlatforms,10.63,-0.57,-5.09%,121027,921815,28.64%,-10.61%,97236,23791,0.2447
