Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-17,MTDR,MatadorResour,66.01,+1.16,1.79%,2645,59510,28.09%,+56.69%,2567,78,0.0304
24-07-17,INTC,IntelCorp,34.93,+0.59,1.72%,473361,3520349,79.03%,+54.33%,391994,81367,0.2076
24-07-17,SAGE,SageTherapeut,12.11,-0.05,-0.41%,3228,35130,62.64%,+53.79%,3177,51,0.0161
24-07-17,OPEN,OpendoorTechn,2.77,-0.15,-5.07%,28868,405327,78.77%,+52.72%,26849,2019,0.0752
24-07-17,CPB,CampbellSoup,47.12,+1.02,2.21%,3746,36636,18.76%,+50.81%,3068,678,0.2210
24-07-17,DAR,DarlingIntern,38.06,+0.51,1.34%,1736,51787,90.14%,+49.53%,670,1066,1.5910
24-07-17,PCG,PacificGas&,17.94,+0.23,1.27%,9494,410879,19.08%,+49.00%,5414,4080,0.7536
24-07-17,KO,Coca-ColaComp,64.93,+0.66,1.03%,39505,501247,33.52%,+48.00%,33425,6080,0.1819
24-07-17,SAVA,CassavaScienc,9.57,-3.96,-29.27%,13277,121026,78.92%,+47.11%,7261,6016,0.8285
24-07-17,MP,MPMaterialsC,15.13,-0.15,-0.98%,4477,178905,76.25%,+46.84%,4115,362,0.0880
24-07-17,SYK,StrykerCorp,342.46,+9.03,2.71%,1377,29863,44.04%,+43.74%,246,1131,4.5976
24-07-17,MNDY,Monday.comLtd,231.3,-5.86,-2.47%,2169,22133,59.91%,+41.49%,1072,1097,1.0233
24-07-17,SNDL,SndlInc,2.18,-0.02,-0.90%,6653,171550,17.67%,+41.46%,6512,141,0.0217
24-07-17,DG,DollarGeneral,122.61,-4.87,-3.82%,10343,154770,28.80%,+40.40%,3743,6600,1.7633
24-07-17,DPZ,DominPizza,479.86,-9.99,-2.04%,3142,31298,60.23%,+40.21%,2348,794,0.3382
24-07-17,HRL,HormelFoodsC,32.04,+0.68,2.17%,1625,45603,9.62%,+39.85%,1397,228,0.1632
24-07-17,PAYX,PaychexInc,126.07,+1.79,1.44%,3392,42813,23.49%,+39.47%,912,2480,2.7193
24-07-17,LPSN,LivepersonInc,0.9614,+0.08,9.03%,1961,43772,11.24%,+36.94%,1954,7,0.0036
24-07-17,IQ,IqiyiIncADR,3.7,-0.05,-1.33%,13792,409536,4.39%,+35.28%,8893,4899,0.5509
24-07-17,WBD,DiscoveryInc,8.23,+0.25,3.20%,48374,919646,80.15%,+33.86%,36210,12164,0.3359
24-07-17,HBI,HanesbrandsIn,5.45,+0.17,3.31%,1671,141837,48.65%,+32.41%,492,1179,2.3963
24-07-17,CCJ,CamecoCorp,47.88,-3.49,-6.78%,27041,341946,69.70%,+31.68%,18666,8375,0.4487
24-07-17,TSN,TysonFoods,60.55,+1.48,2.50%,1936,113878,56.19%,+30.99%,1184,752,0.6351
24-07-17,ROOT,RootInc,82.03,+1.06,1.31%,1541,16631,60.07%,+30.93%,1154,387,0.3354
24-07-17,HBAN,HuntingtonBan,14.42,+0.15,1.05%,1855,108866,39.28%,+29.27%,1763,92,0.0522
24-07-17,Z,ZillowGroupC,52.87,-1.15,-2.13%,21894,341921,80.49%,+28.69%,20012,1882,0.0940
24-07-17,MNMD,MindMedicine,8.59,+0.10,1.18%,1605,45693,26.08%,+27.28%,1429,176,0.1232
24-07-17,PTLO,PortillInc,9.88,+0.00,0.00%,1650,30142,94.18%,+27.02%,1125,525,0.4667
24-07-17,CVE,CenovusEnergy,20.48,+0.05,0.24%,7610,263878,41.77%,+27.00%,6478,1132,0.1747
24-07-17,ALLY,AllyFinancial,42.96,-1.50,-3.37%,4729,132411,9.15%,+26.95%,3238,1491,0.4605
24-07-17,TDOC,TeladocHealth,10.23,+0.14,1.44%,15670,210229,88.56%,+26.22%,13923,1747,0.1255
24-07-17,AMSC,AmerSupercond,29.55,-2.87,-8.85%,4040,45654,26.45%,+26.13%,2936,1104,0.3760
24-07-17,CGC,CanopyGrowth,7.73,+0.37,5.03%,23775,587172,9.98%,+25.96%,20335,3440,0.1692
24-07-17,KVUE,KenvueInc,18.5,+0.25,1.37%,6363,288707,46.35%,+25.38%,1349,5014,3.7168
24-07-17,MDT,MedtronicInc,80.07,+1.97,2.52%,10510,178426,41.99%,+22.42%,9348,1162,0.1243
24-07-17,VST,VistraEnergy,79.72,-6.15,-7.16%,24028,324699,100.00%,+21.86%,18452,5576,0.3022
24-07-17,BMY,Bristol-Myers,43.27,+2.07,5.02%,44972,827886,81.36%,+20.66%,36304,8668,0.2388
24-07-17,ABT,AbbottLaborat,104.99,+2.27,2.21%,13450,219262,69.05%,+19.51%,11231,2219,0.1976
24-07-17,UPST,UpstartHoldin,31.48,-0.48,-1.50%,63505,443108,51.62%,+19.48%,44754,18751,0.4190
24-07-17,BRK.B,BerkshireHath,443.23,+4.33,0.99%,27279,402566,65.06%,+15.59%,21381,5898,0.2759
24-07-17,ANF,Abercrombie&,162.64,-7.44,-4.37%,8631,100052,24.81%,+15.03%,4297,4334,1.0086
24-07-17,MELI,MercadolibreI,1664.4,-56.03,-3.26%,3053,34686,50.13%,+14.34%,732,2321,3.1708
24-07-17,APH,AmphenolCorp,66.21,-4.20,-5.97%,3915,134573,100.00%,+13.91%,1789,2126,1.1884
24-07-17,DVN,DevonEnergyC,48.76,+0.52,1.08%,30326,568731,35.74%,+13.06%,27829,2497,0.0897
24-07-17,AMAT,AppliedMateri,228.5,-17.34,-7.05%,26189,267033,96.35%,+12.70%,11162,15027,1.3463
24-07-17,LOW,LowCompani,243.25,+2.28,0.95%,8146,122936,39.55%,+12.65%,7099,1047,0.1475
24-07-17,VTRS,ViatrisInc,11.78,+0.40,3.56%,2524,110962,78.38%,+12.63%,1413,1111,0.7863
24-07-17,NXPI,NxpSemiconduc,292.22,+1.44,0.50%,1826,55918,87.98%,+10.53%,1177,649,0.5514
24-07-17,FOXA,FoxCorpClA,37.4,+0.67,1.81%,1650,50784,37.65%,+10.29%,549,1101,2.0055
24-07-17,VRTX,VertexPharmac,482.01,-6.98,-1.43%,1640,40658,48.98%,+9.92%,1272,368,0.2893
24-07-17,GERN,GeronCorp,4.78,-0.20,-4.11%,2258,108006,12.46%,+9.19%,2237,21,0.0094
24-07-17,BTG,B2GoldCorp,3.08,-0.07,-2.07%,2541,215730,49.05%,+8.36%,2444,97,0.0397
24-07-17,MRO,MarathonOilC,29.15,+0.18,0.60%,3667,184305,52.43%,+8.20%,3516,151,0.0429
24-07-17,TLRY,TilrayBrands,1.9607,+0.03,1.59%,29568,743942,13.85%,+8.00%,28405,1163,0.0409
24-07-17,HAS,HasbroInc,61.18,-0.94,-1.51%,1393,74801,43.20%,+7.73%,68,1325,19.4853
24-07-17,TSM,TaiwanSemicon,174.56,-11.48,-6.17%,183379,1741098,96.73%,+5.60%,107153,76226,0.7114
24-07-17,TSEM,TowerSemicond,41.38,-0.37,-0.89%,2368,119837,15.52%,+5.01%,2327,41,0.0176
24-07-17,PR,PermianResour,16.78,+0.15,0.90%,2058,113315,35.57%,+3.63%,1933,125,0.0647
24-07-17,MCHP,MicrochipTech,95.68,+0.87,0.92%,3653,150270,52.28%,+2.87%,3479,174,0.0500
24-07-17,MPC,MarathonPetro,168.31,+0.64,0.38%,5054,131837,78.08%,+1.83%,4343,711,0.1637
24-07-17,TELL,TellurianInc,0.6493,-0.02,-2.35%,3851,283424,30.03%,+1.82%,3844,7,0.0018
24-07-17,TMUS,T-MobileUS,182.7,-0.28,-0.15%,9936,257792,66.22%,+1.70%,5538,4398,0.7941
24-07-17,CAG,ConagraBrands,29.78,+0.80,2.74%,4948,66647,8.43%,+1.39%,4508,440,0.0976
24-07-17,EQT,EqtCorp,36.05,+0.17,0.47%,4852,217314,46.47%,+1.29%,2261,2591,1.1460
24-07-17,QS,QuantumscapeC,9.13,-0.01,-0.10%,51374,512143,52.99%,+1.11%,37689,13685,0.3631
24-07-17,U,UnitySoftware,17.92,+0.27,1.56%,47248,741872,100.00%,+0.67%,40472,6776,0.1674
24-07-17,CCI,CrownCastleI,104.6,+0.70,0.67%,1932,68880,45.27%,+0.42%,1180,752,0.6373
24-07-17,BITF,BitfarmsLtd,3.01,+0.04,1.21%,12451,451119,17.82%,-0.10%,12184,267,0.0219
24-07-17,PFE,PfizerInc,29.81,+0.31,1.05%,123784,2917251,50.55%,-1.58%,111083,12701,0.1143
24-07-17,CIFR,CipherMining,6.67,-0.11,-1.64%,26980,354733,24.94%,-5.33%,23647,3333,0.1409
24-07-17,CAN,CanaanIncADR,1.235,+0.03,2.07%,1761,141429,29.39%,-5.37%,1683,78,0.0463
24-07-17,PACB,PacificBiosci,2.12,-0.06,-2.76%,1870,107172,80.58%,-6.08%,1702,168,0.0987
24-07-17,JOBY,JobyAviation,7.09,-0.37,-4.96%,7884,216836,65.52%,-7.49%,6622,1262,0.1906
24-07-17,MCD,McDonalCor,260.35,+3.08,1.20%,30800,250254,91.98%,-7.92%,26284,4516,0.1718
24-07-17,HMY,HarmonyGoldM,10.51,-0.46,-4.19%,1627,43956,34.29%,-8.03%,905,722,0.7978
24-07-17,PGR,ProgressiveCo,218.93,+8.93,4.25%,2389,57427,18.96%,-8.29%,1236,1153,0.9328
24-07-17,DDOG,DatadogIncCl,122.74,-8.04,-6.14%,15374,313988,64.30%,-9.22%,10148,5226,0.5150
24-07-17,KMI,KinderMorgan,20.38,+0.14,0.69%,10580,529753,35.37%,-9.39%,7296,3284,0.4501
24-07-17,CVS,CVSCorp,60.99,+0.93,1.55%,30540,611163,90.99%,-10.10%,27120,3420,0.1261
24-07-17,CARR,CarrierGlobal,68.63,-1.25,-1.79%,4955,91160,58.74%,-10.69%,1241,3714,2.9927
24-07-17,CEG,Constellation,193.77,-11.11,-5.42%,3742,88673,90.16%,-10.76%,1836,1906,1.0381
24-07-17,LRCX,LamResearchC,997.86,-78.13,-7.26%,7430,69762,92.61%,-10.88%,3850,3580,0.9299
24-07-17,SO,SouthernCompa,82.24,+1.12,1.38%,2747,90014,47.45%,-11.70%,2345,402,0.1714
24-07-17,GIS,GeneralMills,65,+2.10,3.34%,4900,73148,14.85%,-12.00%,4189,711,0.1697
24-07-17,RF,RegionsFinanc,22.08,+0.31,1.42%,2136,97565,33.24%,-12.10%,281,1855,6.6014
24-07-17,ELF,E.L.F.Beauty,175.88,-13.14,-6.95%,7650,87765,84.79%,-13.10%,3640,4010,1.1016
24-07-17,O,RealtyIncome,57.16,+0.79,1.40%,4185,121617,30.75%,-13.32%,3082,1103,0.3579
24-07-17,HAL,HalliburtonCo,36.35,+0.39,1.08%,14141,414871,28.99%,-14.58%,12743,1398,0.1097
24-07-17,EA,ElectronicArt,147.54,+0.87,0.59%,4687,84649,83.24%,-14.80%,4169,518,0.1243
24-07-17,KSS,KohCorp,22.7,+0.31,1.36%,13757,181183,30.35%,-14.85%,9152,4605,0.5032
24-07-17,OKE,OneokInc,85.65,+0.59,0.69%,1704,103953,26.47%,-15.31%,1380,324,0.2348
24-07-17,AMKR,AmkorTechnolo,41.65,-3.03,-6.78%,1492,26989,81.13%,-15.37%,1040,452,0.4346
24-07-17,ONON,OnHoldingAg,40.75,+1.55,3.95%,11792,373121,66.01%,-15.51%,10076,1716,0.1703
24-07-17,WPM,WheatonPrecio,61.99,-0.17,-0.27%,2820,84160,61.72%,-16.57%,2025,795,0.3926
24-07-17,LMT,LockheedMarti,472.4,+3.82,0.82%,2833,89898,53.69%,-16.58%,1391,1442,1.0367
24-07-17,CLS,CelesticaInc,58.94,-4.33,-6.84%,3612,89266,68.86%,-16.70%,3339,273,0.0818
24-07-17,SYF,SynchronyFina,52.21,+0.50,0.97%,2737,117536,16.76%,-17.26%,1783,954,0.5351
24-07-17,NXE,NexgenEnergy,6.73,-0.36,-5.08%,6308,325876,61.96%,-17.33%,6074,234,0.0385
24-07-17,LAC,LithiumAmeric,3.09,-0.12,-3.64%,1550,92908,52.80%,-17.55%,1346,204,0.1516
24-07-17,UAL,UnitedAirline,47.34,+0.27,0.57%,33447,854556,79.38%,-17.56%,16728,16719,0.9995
24-07-17,SHOP,ShopifyInc,65.74,-3.99,-5.72%,63466,797043,74.48%,-18.32%,44964,18502,0.4115
24-07-17,TXN,TexasInstrume,210.56,+3.94,1.91%,10936,310960,84.01%,-18.99%,8031,2905,0.3617
24-07-17,BLNK,BlinkCharging,3.55,-0.15,-4.19%,5639,145431,21.93%,-20.38%,4250,1389,0.3268
24-07-17,SNAP,SnapInc,15.2,-0.93,-5.79%,43073,1276507,67.38%,-20.95%,17886,25187,1.4082
24-07-17,CB,ChubbLtd,264.57,+2.92,1.12%,1613,56656,75.74%,-21.01%,1446,167,0.1155
24-07-17,ABBV,AbbvieInc,173.94,+4.74,2.80%,10986,307199,64.49%,-21.20%,7821,3165,0.4047
24-07-17,NLY,AnnalyCapital,20.73,+0.00,-0.02%,5503,200030,18.54%,-22.10%,740,4763,6.4365
24-07-17,ACB,AuroraCannabi,6.28,+0.07,1.13%,3901,240345,11.62%,-22.15%,3714,187,0.0504
24-07-17,APA,ApaCorp,32.13,+0.46,1.45%,10272,307790,49.35%,-22.93%,9590,682,0.0711
24-07-17,MGNI,MagniteInc,15.26,-0.58,-3.66%,1483,59916,51.58%,-23.08%,1272,211,0.1659
24-07-17,VRNA,VeronaPharma,22.07,-0.19,-0.85%,3372,40570,28.94%,-23.17%,3331,41,0.0123
24-07-17,PSX,Phillips66,141.39,+1.61,1.15%,2683,77327,58.46%,-23.36%,1959,724,0.3696
24-07-17,SG,SweetgreenInc,25.38,-1.43,-5.33%,3618,95108,97.65%,-23.57%,3051,567,0.1858
24-07-17,CAT,CaterpillarIn,357.64,-2.94,-0.82%,16195,242920,66.06%,-23.67%,6796,9399,1.3830
24-07-17,KHC,KraftHeinzCo,33.48,+0.64,1.95%,8991,312079,65.55%,-25.23%,7181,1810,0.2521
24-07-17,HUMA,HumacyteInc,8.37,-0.42,-4.78%,2960,51402,86.68%,-25.63%,2730,230,0.0842
24-07-17,VRT,VertivHolding,85.42,-4.31,-4.80%,23679,356129,79.61%,-26.16%,18204,5475,0.3008
24-07-17,NTAP,NetappInc,127.42,-4.17,-3.17%,3351,81667,29.49%,-26.17%,1521,1830,1.2032
24-07-17,TFC,TruistFinanci,42.79,+0.35,0.82%,8586,261686,29.05%,-26.31%,7466,1120,0.1500
24-07-17,JPM,JPMorganChas,215.91,+2.29,1.07%,78950,906856,27.69%,-26.32%,56006,22944,0.4097
24-07-17,UBER,UberTechnolog,70.33,-3.97,-5.34%,55987,1213981,76.40%,-26.48%,40071,15916,0.3972
24-07-17,MRVL,MarvellTechno,70.34,-5.26,-6.96%,33135,627399,34.25%,-26.50%,14233,18902,1.3280
24-07-17,VKTX,VikingThera,50.65,-6.35,-11.13%,11056,214250,46.87%,-26.80%,6582,4474,0.6797
24-07-17,GOEV,CanooInc,2.72,-0.06,-2.16%,3043,338621,12.26%,-26.82%,1699,1344,0.7911
24-07-17,CLSK,CleansparkInc,19.34,-0.45,-2.27%,71692,615777,38.65%,-27.14%,61425,10267,0.1671
24-07-17,META,MetaPlatforms,471.11,-18.68,-3.81%,263818,2312228,90.21%,-27.26%,164310,99508,0.6056
24-07-17,RH,RhCommonStoc,286.34,-7.92,-2.69%,6734,85563,42.87%,-27.26%,3054,3680,1.2050
24-07-17,DQ,DaqoNewEnerg,16.43,-0.77,-4.48%,1363,45999,100.00%,-28.00%,1336,27,0.0202
24-07-17,FITB,FifthThirdBa,40.63,+0.41,1.03%,1573,64052,36.75%,-28.24%,1412,161,0.1140
24-07-17,DE,Deere&Compan,384.25,+6.74,1.79%,6702,102050,63.79%,-28.26%,4553,2149,0.4720
24-07-17,BAX,BaxterInterna,35.88,+0.34,0.97%,2817,109439,55.15%,-29.17%,2647,170,0.0642
24-07-17,ABEV,AmbevS.A.ADR,2.19,+0.01,0.46%,2503,93659,28.19%,-29.51%,179,2324,12.9832
24-07-17,LYFT,LyftIncClA,12.73,-0.65,-4.86%,22838,548529,63.84%,-29.56%,18229,4609,0.2528
24-07-17,WSM,Williams-Sonom,155.79,-7.20,-4.42%,1769,85656,76.76%,-30.60%,1394,375,0.2690
24-07-17,BAC,BankofAmeric,44.12,-0.01,-0.03%,131688,3314877,14.22%,-30.85%,74344,57344,0.7713
24-07-17,LLY,EliLillyand,915.51,-26.09,-2.77%,27393,300089,78.92%,-31.11%,19130,8263,0.4319
24-07-17,WDC,WesternDigita,73.31,-3.75,-4.87%,10344,402007,88.05%,-31.75%,6184,4160,0.6727
24-07-17,KLAC,KLA-TencorC,812.23,-54.95,-6.34%,1551,26354,100.00%,-31.82%,690,861,1.2478
24-07-17,CVX,ChevronCorp,160.43,+2.66,1.69%,21400,497254,41.96%,-32.25%,17366,4034,0.2323
24-07-17,SABR,SabreCorp,3.34,-0.06,-1.76%,2185,262653,69.53%,-32.75%,645,1540,2.3876
24-07-17,SPOT,SpotifyTechno,294.19,-4.31,-1.44%,7067,161873,83.82%,-32.83%,1816,5251,2.8915
24-07-17,HIVE,HiveDigitalT,4.16,+0.11,2.69%,3113,118948,47.53%,-33.41%,2867,246,0.0858
24-07-17,PEP,PepsicoInc,168.13,+3.38,2.05%,19911,269998,33.42%,-33.61%,16565,3346,0.2020
24-07-17,DUK,DukeEnergyCo,107.51,+0.99,0.92%,2162,107563,37.52%,-33.72%,1699,463,0.2725
24-07-17,ANET,AristaNetwork,343.18,-15.05,-4.20%,5867,122691,60.66%,-33.74%,2362,3505,1.4839
