Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-11,SONY,SonyGroupCor,92.73,+2.29,2.53%,5469,53510,72.99%,+130.56%,4208,1261,0.2997
24-07-11,CLS,CelesticaInc,61.47,+2.21,3.73%,8389,83070,57.05%,+129.21%,7496,893,0.1191
24-07-11,GLW,CorningInc,45.48,+0.81,1.81%,63457,309232,94.15%,+128.97%,51749,11708,0.2262
24-07-11,OHI,OmegaHealthca,34.04,+0.49,1.46%,4983,48388,56.56%,+128.89%,827,4156,5.0254
24-07-11,NFE,NewFortressE,19.55,+0.25,1.30%,11718,130298,96.72%,+128.78%,6640,5078,0.7648
24-07-11,NEM,NewmontMining,45.46,+1.57,3.58%,60953,858222,63.11%,+125.56%,37355,23598,0.6317
24-07-11,DHI,D.R.Horton,139.59,+3.59,2.64%,11670,68655,71.89%,+124.73%,6454,5216,0.8082
24-07-11,DT,DynatraceInc,42.95,-0.23,-0.53%,3589,66176,64.71%,+121.54%,3463,126,0.0364
24-07-11,ETN,EatonCorp,327.07,+8.36,2.62%,8582,77924,69.38%,+121.36%,6516,2066,0.3171
24-07-11,CLMT,CalumetSpecia,17.32,+1.18,7.31%,5115,91654,87.25%,+119.34%,4405,710,0.1612
24-07-11,WPM,WheatonPrecio,58.33,+2.26,4.03%,6276,78728,62.11%,+118.14%,4758,1518,0.3190
24-07-11,ICE,Intercontinent,144.41,+1.95,1.37%,3029,45535,45.43%,+117.29%,2426,603,0.2486
24-07-11,MTDR,MatadorResour,60.08,+1.54,2.63%,3152,58324,25.25%,+116.33%,2604,548,0.2104
24-07-11,NN,NextnavInc,8.56,+0.41,5.03%,2779,91498,56.21%,+115.43%,2679,100,0.0373
24-07-11,CRWD,CrowdstrikeHo,374.45,-11.43,-2.96%,95988,313075,13.97%,+113.55%,67548,28440,0.4210
24-07-11,OPEN,OpendoorTechn,1.9,+0.00,0.00%,20889,366356,50.54%,+110.57%,19354,1535,0.0793
24-07-11,DDD,3DSystemsCor,3.48,+0.06,1.75%,2721,87454,95.51%,+110.12%,1851,870,0.4700
24-07-11,FL,FootlockerInc,23.43,-0.04,-0.17%,9491,142300,8.48%,+106.60%,8828,663,0.0751
24-07-11,STT,StateStreetC,75.49,+1.07,1.44%,2371,43145,45.90%,+105.64%,968,1403,1.4494
24-07-11,EQX,EquinoxGoldC,5.91,+0.10,1.72%,2661,148255,21.10%,+103.75%,2507,154,0.0614
24-07-11,DOCU,DocusignInc,53.79,+1.88,3.62%,17759,143878,5.86%,+99.74%,15320,2439,0.1592
24-07-11,TME,TencentMusic,15.06,-0.21,-1.38%,3829,131574,49.25%,+99.53%,3700,129,0.0349
24-07-11,CAVA,CavaGroupInc,85.3,-4.94,-5.47%,49092,172363,26.63%,+96.93%,33791,15301,0.4528
24-07-11,BTDR,BitdeerTechno,10.91,-0.30,-2.68%,5046,29592,34.32%,+96.80%,790,4256,5.3873
24-07-11,DNN,DenisonMines,2.24,+0.18,8.74%,8626,319951,50.56%,+95.87%,8407,219,0.0260
24-07-11,FTAI,FtaiAviation,95.67,-8.58,-8.23%,9973,75324,94.27%,+94.67%,6801,3172,0.4664
24-07-11,UBER,UberTechnolog,69.27,-2.05,-2.87%,137382,1140303,74.94%,+93.97%,90237,47145,0.5225
24-07-11,BBAI,Bigbear.AiHol,1.55,+0.10,6.90%,4077,112914,26.65%,+93.31%,3760,317,0.0843
24-07-11,PBI,PitneyBowesI,6.14,-0.23,-3.61%,9507,128690,94.74%,+89.50%,9349,158,0.0169
24-07-11,STNE,StonecoLtdCl,13.21,+0.00,0.00%,8777,214685,6.26%,+89.24%,4235,4542,1.0725
24-07-11,MCHP,MicrochipTech,95.98,+3.64,3.94%,5506,136238,45.16%,+88.11%,3892,1614,0.4147
24-07-11,FLR,FluorCorp,44.77,+1.09,2.50%,3455,69133,54.23%,+86.45%,3245,210,0.0647
24-07-11,SANA,SanaBiotechno,5.18,-0.05,-0.96%,3038,42585,68.40%,+80.30%,130,2908,22.3692
24-07-11,WING,WingstopInc,382.61,-12.44,-3.15%,3198,40854,74.56%,+80.27%,1262,1936,1.5341
24-07-11,BLK,BlackrockInc,812,+9.72,1.21%,3952,40467,53.44%,+80.21%,2807,1145,0.4079
24-07-11,XPEV,XpengIncADR,8.07,+0.56,7.46%,36701,349737,21.03%,+80.06%,27889,8812,0.3160
24-07-11,SNAP,SnapInc,16.84,+0.09,0.54%,94296,1242289,66.67%,+79.71%,68681,25615,0.3730
24-07-11,TTWO,Take-TwoInter,148.83,-0.53,-0.35%,6445,124558,54.03%,+78.14%,1042,5403,5.1852
24-07-11,QSR,RestaurantBra,69.81,+1.74,2.56%,2776,37241,64.75%,+78.06%,780,1996,2.5590
24-07-11,GEHC,GEHealthcare,79.14,+2.27,2.95%,5176,87105,82.84%,+76.23%,2967,2209,0.7445
24-07-11,CVNA,CarvanaCompan,130.97,+5.27,4.19%,126345,474530,29.55%,+75.55%,102000,24345,0.2387
24-07-11,LNC,LincolnNation,31.48,+0.69,2.24%,3225,97996,33.33%,+74.80%,677,2548,3.7637
24-07-11,BIG,BigLots,1.03,-0.17,-14.17%,7442,124091,86.31%,+73.27%,3051,4391,1.4392
24-07-11,TDOC,TeladocHealth,8.95,-0.20,-2.19%,18726,199559,87.35%,+72.30%,9865,8861,0.8982
24-07-11,BLNK,BlinkCharging,3.07,+0.20,6.97%,11596,129753,16.59%,+71.82%,9959,1637,0.1644
24-07-11,CTSH,CognizantTech,67.83,+0.94,1.41%,4254,95501,60.44%,+69.08%,4111,143,0.0348
24-07-11,KEY,Keycorp,14.67,+0.38,2.66%,15328,204222,33.67%,+69.03%,12247,3081,0.2516
24-07-11,KGC,KinrossGoldC,8.95,+0.36,4.19%,11668,221345,8.66%,+68.91%,10221,1447,0.1416
24-07-11,VOD,VodafoneGrpP,9.29,+0.18,1.98%,4757,177766,45.77%,+67.26%,2423,2334,0.9633
24-07-11,SWKS,SkyworksSolut,110.82,+4.41,4.14%,10126,82458,65.68%,+67.18%,5650,4476,0.7922
24-07-11,HLF,HerbalifeLtd,9.91,+0.16,1.64%,5253,160115,57.77%,+67.08%,1989,3264,1.6410
24-07-11,ERJ,Embraer-Empres,29.4,+0.68,2.37%,2810,52426,78.66%,+66.86%,2398,412,0.1718
24-07-11,VKTX,VikingThera,57.99,+3.84,7.09%,25730,201954,54.74%,+66.45%,21387,4343,0.2031
24-07-11,DXCM,DexcomInc,110.79,-0.05,-0.05%,6620,94461,43.40%,+64.31%,1886,4734,2.5101
24-07-11,SG,SweetgreenInc,23.99,-0.42,-1.72%,6878,83011,81.52%,+64.27%,2833,4045,1.4278
24-07-11,PBF,PBFEnergyInc,39.88,-1.44,-3.48%,2236,57808,40.81%,+63.45%,1055,1181,1.1194
24-07-11,GTLB,GitlabIncCl,50.7,+0.49,0.98%,13174,105516,18.78%,+63.21%,11244,1930,0.1716
24-07-11,JMIA,JumiaTechnolo,11.75,+0.76,6.92%,31858,150028,82.90%,+59.98%,21730,10128,0.4661
24-07-11,TTD,TradeDeskInc,99.82,-1.70,-1.67%,33263,288322,60.31%,+59.10%,23007,10256,0.4458
24-07-11,CMG,ChipotleMexic,58.3,+0.82,1.43%,171471,3105506,100.00%,+56.93%,93306,78165,0.8377
24-07-11,EOSE,EosEnergyEnt,2.06,+0.14,7.29%,26519,370819,11.08%,+56.70%,23197,3322,0.1432
24-07-11,ZI,ZoominfoTechn,11.46,-1.01,-8.10%,23566,351420,77.72%,+56.58%,21403,2163,0.1011
24-07-11,BAX,BaxterInterna,34.25,+0.24,0.71%,4510,89572,71.15%,+55.89%,3948,562,0.1424
24-07-11,CYH,CommunityHeal,3.34,+0.02,0.60%,2267,69617,43.58%,+54.64%,2158,109,0.0505
24-07-11,PHM,Pultegroup,107.15,+2.45,2.34%,2748,58799,52.70%,+53.95%,1852,896,0.4838
24-07-11,CLX,CloroxCompany,134.68,+2.83,2.15%,4025,57163,67.39%,+52.52%,2354,1671,0.7099
24-07-11,EMR,EmersonElectr,111.5,+1.91,1.74%,3701,86843,59.82%,+52.49%,3425,276,0.0806
24-07-11,TEAM,AtlassianCorp,174.45,-3.53,-1.98%,9798,59679,73.12%,+52.12%,7303,2495,0.3416
24-07-11,BCE,BCEInc,31.77,+0.23,0.73%,4035,84632,28.56%,+50.84%,3787,248,0.0655
24-07-11,JEF,JefferiesFina,52.56,+1.06,2.06%,2235,16871,0.71%,+49.40%,829,1406,1.6960
24-07-11,V,VisaInc,263,-2.44,-0.92%,48332,317617,67.46%,+48.41%,23499,24833,1.0568
24-07-11,GT,GoodyearTire,11.11,+0.51,4.81%,2276,80191,41.36%,+47.50%,1944,332,0.1708
24-07-11,UP,WheelsUpExpe,3.32,-0.07,-2.06%,2510,28159,36.99%,+46.78%,763,1747,2.2896
24-07-11,GDDY,GodaddyInc,142.46,-1.92,-1.33%,2558,32687,66.48%,+46.26%,1985,573,0.2887
24-07-11,BP,BPPlcADR,34.9,+0.10,0.29%,26448,531341,61.25%,+45.55%,12299,14149,1.1504
24-07-11,EXEL,ExelixisInc,22.05,-0.10,-0.45%,3024,68156,91.72%,+45.45%,2438,586,0.2404
24-07-11,INTC,IntelCorp,34.87,+0.28,0.81%,378536,3482099,77.90%,+44.66%,276452,102084,0.3693
24-07-11,LYFT,LyftIncClA,12.93,-0.50,-3.72%,59119,497056,61.02%,+43.88%,39205,19914,0.5079
24-07-11,ILMN,IlluminaInc,113.17,+6.49,6.08%,4579,60563,47.36%,+43.23%,2943,1636,0.5559
24-07-11,INTU,IntuitInc,632.84,-17.58,-2.70%,7587,71016,27.67%,+42.43%,4170,3417,0.8194
24-07-11,MBLY,MobileyeGloba,26.75,+0.07,0.26%,48564,316603,75.46%,+41.17%,41016,7548,0.1840
24-07-11,MS,MorganStanley,103.46,+0.85,0.83%,37381,727036,70.90%,+39.12%,28436,8945,0.3146
24-07-11,KDP,KeurigDrPepp,31.95,+0.00,0.00%,4159,111603,50.99%,+37.35%,3288,871,0.2649
24-07-11,RKT,RocketCompani,13.52,+0.27,2.04%,10007,118150,24.72%,+35.82%,9217,790,0.0857
24-07-11,LYB,Lyondellbasell,92.85,-0.35,-0.38%,2207,75294,38.35%,+34.90%,1424,783,0.5499
24-07-11,PAAS,PanAmerSilve,22.67,+1.18,5.49%,9294,204897,42.89%,+34.81%,8356,938,0.1123
24-07-11,SYM,SymboticInc,36.5,-1.54,-4.05%,4365,58243,44.35%,+34.39%,2953,1412,0.4782
24-07-11,BLDR,BuildersFirst,136.72,+2.42,1.80%,3127,41014,55.99%,+34.38%,2132,995,0.4667
24-07-11,SOFI,SofiTechnolog,6.57,+0.19,2.98%,211978,2786059,43.09%,+34.10%,168089,43889,0.2611
24-07-11,RIG,TransoceanInc,4.99,-0.02,-0.40%,22433,933886,22.07%,+33.98%,19179,3254,0.1697
24-07-11,CENX,CenturyAlumin,17.93,-0.72,-3.86%,3228,49021,62.59%,+33.66%,3052,176,0.0577
24-07-11,SAVE,SpiritAirline,3.05,-0.09,-2.87%,19604,654833,26.25%,+33.51%,9592,10012,1.0438
24-07-11,KMX,CarmaxInc,76.93,+4.67,6.46%,10939,90484,15.08%,+33.48%,6510,4429,0.6803
24-07-11,WAL,WesternAllian,63.78,+1.35,2.16%,3691,63982,33.48%,+33.44%,2932,759,0.2589
24-07-11,XRX,XeroxCorp,10.51,-0.24,-2.23%,4390,102794,100.00%,+33.07%,1887,2503,1.3264
24-07-11,DDOG,DatadogIncCl,126.29,-0.34,-0.27%,24135,301849,51.99%,+32.87%,9616,14519,1.5099
24-07-11,KO,Coca-ColaComp,62.83,+0.14,0.22%,39785,478925,29.59%,+31.90%,21816,17969,0.8237
24-07-11,MRVL,MarvellTechno,74.88,+1.04,1.41%,61842,610468,26.06%,+31.24%,50544,11298,0.2235
24-07-11,NIO,NioIncADR,4.62,+0.12,2.67%,145306,2464313,16.33%,+30.85%,119442,25864,0.2165
24-07-11,VSCO,VictoriasSecr,18.73,+0.64,3.54%,4712,55110,18.07%,+30.53%,4446,266,0.0598
24-07-11,CAR,AvisBudgetGr,99.01,-3.02,-2.96%,4629,47996,75.34%,+30.47%,2863,1766,0.6168
24-07-11,BILI,BilibiliIncA,16.96,-0.21,-1.22%,46924,771812,43.81%,+29.18%,34060,12864,0.3777
24-07-11,UNH,UnitedhealthG,500.93,+8.82,1.79%,26887,229489,93.43%,+28.92%,17700,9187,0.5190
24-07-11,HUMA,HumacyteInc,5.72,-0.14,-2.31%,3062,42818,71.84%,+28.06%,2820,242,0.0858
24-07-11,FGEN,FibrogenIncC,0.9,+0.06,7.26%,3067,56535,31.33%,+27.42%,2814,253,0.0899
24-07-11,IRM,IronMountain,95.15,+2.02,2.17%,3079,42028,44.19%,+27.18%,2635,444,0.1685
24-07-11,LMND,LemonadeInc,18.39,+0.20,1.10%,8874,130084,45.06%,+26.45%,6433,2441,0.3794
24-07-11,LLY,EliLillyand,939.78,+7.28,0.78%,49206,284599,72.40%,+26.24%,29985,19221,0.6410
24-07-11,VFC,V.F.Corp,12.74,-0.24,-1.85%,14950,438496,61.06%,+25.97%,9261,5689,0.6143
24-07-11,HD,HomeDepot,344.18,+7.09,2.10%,32113,241243,36.30%,+25.81%,23493,8620,0.3669
24-07-11,CVE,CenovusEnergy,19.66,+0.40,2.08%,8431,260462,18.43%,+25.54%,7934,497,0.0626
24-07-11,EQT,EqtCorp,36.64,+0.10,0.27%,5440,206095,51.49%,+25.35%,3297,2143,0.6500
24-07-11,VZ,VerizonCommun,41.08,-0.22,-0.53%,59179,836480,34.97%,+24.56%,26973,32206,1.1940
24-07-11,TXN,TexasInstrume,203.62,+3.46,1.73%,14095,289960,77.17%,+24.23%,10205,3890,0.3812
24-07-11,SMR,NuscalePower,13.53,+0.76,5.95%,10268,145351,44.46%,+23.74%,6625,3643,0.5499
24-07-11,MSFT,MicrosoftCorp,466.25,+6.71,1.46%,335582,2322882,58.58%,+22.93%,234381,101201,0.4318
24-07-11,RTX,RtxCorp,100.68,-0.43,-0.43%,17595,384141,38.94%,+22.80%,7168,10427,1.4547
24-07-11,CXW,CorecivicInc,13.15,-0.07,-0.53%,3190,61447,93.11%,+22.79%,2510,680,0.2709
24-07-11,SIRI,SiriusXMHold,3.51,+0.08,2.33%,190647,1951010,76.30%,+21.98%,102493,88154,0.8601
24-07-11,MET,MetlifeInc,71.62,+1.70,2.43%,3873,182327,24.45%,+21.83%,1555,2318,1.4907
24-07-11,LVS,LasVegasSand,41.43,-0.19,-0.46%,21395,289210,74.12%,+21.79%,13979,7416,0.5305
24-07-11,CNC,CenteneCorp,66.66,+0.92,1.40%,3048,69436,75.67%,+21.34%,2491,557,0.2236
24-07-11,NOW,ServicenowInc,743.15,-0.86,-0.12%,12997,114684,72.63%,+21.33%,8277,4720,0.5703
24-07-11,HON,HoneywellInte,214.49,+3.89,1.85%,4487,86963,42.65%,+21.30%,2921,1566,0.5361
24-07-11,TIGR,UpFintechHol,4.67,+0.28,6.38%,2331,123344,14.11%,+21.09%,2296,35,0.0152
24-07-11,UAL,UnitedAirline,47.15,-0.05,-0.11%,46422,768769,90.90%,+20.93%,25934,20488,0.7900
24-07-11,PLTR,PalantirTechn,28.42,+1.03,3.76%,472598,2700395,55.75%,+20.71%,370704,101894,0.2749
24-07-11,MDLZ,MondelezIntl,65.93,+0.69,1.06%,3093,83253,20.16%,+20.30%,2240,853,0.3808
24-07-11,DRI,DardenRestaur,138.06,-2.23,-1.59%,2904,34822,26.19%,+19.75%,519,2385,4.5954
24-07-11,DD,DupontDenemou,79.57,+1.04,1.32%,4738,137239,98.83%,+18.72%,3026,1712,0.5658
24-07-11,ZION,ZionsBancorp,45.36,+1.45,3.30%,3111,97040,32.26%,+18.70%,2053,1058,0.5153
24-07-11,GS,GoldmanSachs,478.89,+6.06,1.28%,31852,266631,41.72%,+18.48%,24061,7791,0.3238
24-07-11,CROX,CrocsInc,140.14,-3.11,-2.17%,6500,83488,65.56%,+18.46%,3816,2684,0.7034
24-07-11,TGTX,TgTherapeutic,20.5,+0.59,2.96%,5143,103766,48.15%,+18.04%,4682,461,0.0985
24-07-11,DPZ,DominPizza,477.99,+0.16,0.03%,2470,29364,61.15%,+17.96%,1625,845,0.5200
24-07-11,CVX,ChevronCorp,155.13,+2.15,1.41%,38989,494486,52.73%,+17.85%,33104,5885,0.1778
24-07-11,CSX,CSXCorp,32.92,+0.44,1.35%,3818,129847,66.80%,+17.77%,2445,1373,0.5616
24-07-11,KVUE,KenvueInc,17.7,-0.52,-2.85%,4718,273102,66.86%,+17.42%,1860,2858,1.5366
24-07-11,CSTM,ConstelliumN.,18.67,+0.00,0.00%,4388,38754,41.79%,+16.39%,104,4284,41.1923
