Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-23,ODFL,OldDominionF,194.74,-0.57,-0.29%,3405,18386,76.77%,+271.72%,2152,1253,0.5822
24-07-23,DGX,QuestDiagnost,141.38,-5.97,-4.05%,2206,9829,22.64%,+255.23%,1870,336,0.1797
24-07-23,TPR,TapestryInc,41.06,-0.74,-1.76%,6025,87580,70.82%,+252.96%,2066,3959,1.9163
24-07-23,S,SentineloneIn,24.39,+1.20,5.20%,40027,211536,21.99%,+252.47%,36818,3209,0.0872
24-07-23,SAP,SAPAgADR,214.24,+13.77,6.87%,3169,18159,29.23%,+251.72%,1975,1194,0.6046
24-07-23,KBR,KBRInc,68.44,+0.06,0.09%,11946,35789,54.16%,+249.91%,11923,23,0.0019
24-07-23,LMT,LockheedMarti,495.55,+20.96,4.42%,16081,72149,34.20%,+244.20%,10972,5109,0.4656
24-07-23,FLEX,FlextronicsIn,29.67,+0.19,0.64%,4932,42945,80.38%,+241.79%,2223,2709,1.2186
24-07-23,DASH,DoordashIncC,106.29,+1.79,1.71%,53784,225995,92.01%,+229.98%,18913,34871,1.8438
24-07-23,JCI,JohnsonContro,69.28,-0.92,-1.32%,9211,97542,70.99%,+227.21%,3686,5525,1.4989
24-07-23,CRWD,CrowdstrikeHo,272.03,+8.12,3.08%,363706,565722,57.41%,+223.81%,196472,167234,0.8512
24-07-23,AZN,AstrazenecaPl,79.11,-0.05,-0.06%,18592,98032,61.05%,+217.27%,7383,11209,1.5182
24-07-23,SGML,SigmaLithium,12.2,-0.19,-1.57%,2562,18471,12.62%,+216.69%,23,2539,110.3913
24-07-23,IGT,International,20.9,-0.28,-1.32%,3691,28725,57.16%,+202.54%,3657,34,0.0093
24-07-23,DHR,DanaherCorp,266.16,+15.27,6.09%,26568,99114,24.17%,+198.52%,18253,8315,0.4555
24-07-23,LPSN,LivepersonInc,1.495,+0.20,15.89%,8062,36780,22.56%,+190.84%,7330,732,0.0999
24-07-23,CSTM,ConstelliumN.,17.69,-0.82,-4.43%,10399,41783,15.63%,+190.15%,10141,258,0.0254
24-07-23,GM,GeneralMotors,46.37,-3.19,-6.45%,152787,1276301,27.51%,+182.70%,108273,44514,0.4111
24-07-23,APH,AmphenolCorp,66.53,+0.29,0.43%,15372,112962,79.60%,+182.52%,10454,4918,0.4704
24-07-23,GDDY,GodaddyInc,147.9,+0.73,0.49%,5057,30203,71.98%,+175.89%,4199,858,0.2043
24-07-23,XPO,XpoInc,112.11,-1.21,-1.06%,5198,43281,52.77%,+171.29%,2617,2581,0.9862
24-07-23,YOU,ClearSecureI,20.94,+0.54,2.65%,2096,40000,71.64%,+169.76%,2068,28,0.0135
24-07-23,PCT,PurecycleTech,7.11,+0.94,15.32%,12543,226377,14.41%,+166.14%,11083,1460,0.1317
24-07-23,CDNS,CadenceDesign,283.6,-3.48,-1.21%,8976,43167,24.56%,+165.48%,7052,1924,0.2728
24-07-23,LW,LambWestonHo,79.01,-0.34,-0.43%,12489,93382,95.17%,+161.28%,6149,6340,1.0311
24-07-23,LOGI,LogitechIntS,89.57,-2.48,-2.69%,2115,36108,23.43%,+158.87%,757,1358,1.7939
24-07-23,ALK,AlaskaAirGro,38.45,-0.28,-0.72%,7193,49490,40.29%,+154.35%,6816,377,0.0553
24-07-23,PCAR,PaccarInc,97.2,-11.86,-10.87%,2515,28378,72.90%,+150.00%,1378,1137,0.8251
24-07-23,SPWR,SunpowerCorp,1.1,+0.38,53.67%,76648,283898,73.66%,+148.37%,54913,21735,0.3958
24-07-23,STX,SeagateTechno,106.29,+0.11,0.10%,14136,116833,67.83%,+142.59%,8166,5970,0.7311
24-07-23,NUE,NucorCorp,160.99,-2.35,-1.44%,11404,97547,64.19%,+138.73%,4586,6818,1.4867
24-07-23,MCHP,MicrochipTech,90.24,-2.89,-3.10%,13078,163771,66.82%,+137.09%,765,12313,16.0954
24-07-23,GLNG,GolarLngLtd,36.03,+1.77,5.17%,7457,109450,100.00%,+133.76%,6671,786,0.1178
24-07-23,TXN,TexasInstrume,198.82,-7.06,-3.43%,29774,260470,83.54%,+114.97%,13599,16175,1.1894
24-07-23,TWLO,Twilio,60.03,+2.02,3.48%,21230,134766,62.47%,+114.16%,17545,3685,0.2100
24-07-23,PII,PolarisInc,79.33,-2.81,-3.41%,3272,22788,58.98%,+109.88%,623,2649,4.2520
24-07-23,KD,KyndrylHldgs,27.65,+0.02,0.07%,2814,44763,83.28%,+105.40%,2772,42,0.0152
24-07-23,FTDR,FrontdoorInc,37.7,+0.35,0.93%,2024,11682,53.10%,+101.59%,2023,1,0.0005
24-07-23,TMO,ThermoFisher,555.32,+8.90,1.63%,6311,50016,66.09%,+99.27%,2473,3838,1.5520
24-07-23,GEV,GEVernovaInc,169.96,+3.20,1.92%,8876,35127,87.57%,+97.73%,6923,1953,0.2821
24-07-23,SAVE,SpiritAirline,2.8,-0.01,-0.32%,41417,672669,35.98%,+96.76%,8499,32918,3.8732
24-07-23,LILM,LiliumN.V.,0.9133,+0.00,0.36%,2276,18620,4.06%,+95.70%,2276,0,0.0000
24-07-23,EW,EdwardsLifesc,87.36,-0.63,-0.72%,3308,68240,51.43%,+95.51%,1140,2168,1.9018
24-07-23,NDAQ,NasdaqInc,63.16,+0.13,0.21%,4893,40491,49.51%,+94.17%,270,4623,17.1222
24-07-23,DOCN,DigitaloceanH,32.58,+0.29,0.90%,4583,96031,54.54%,+91.60%,3804,779,0.2048
24-07-23,VRT,VertivHolding,91.32,+3.47,3.95%,60949,268163,74.60%,+91.21%,46851,14098,0.3009
24-07-23,HBAN,HuntingtonBan,15.12,+0.11,0.73%,5255,77841,17.77%,+90.26%,808,4447,5.5037
24-07-23,CCK,CrownCork&S,84.36,+6.90,8.91%,3276,33507,33.92%,+89.47%,1613,1663,1.0310
24-07-23,APD,AirProductsa,253.37,+4.82,1.94%,2032,30755,87.03%,+88.32%,746,1286,1.7239
24-07-23,HAS,HasbroInc,58.97,-0.88,-1.47%,2726,55706,55.75%,+86.71%,1899,827,0.4355
24-07-23,ARDX,ArdelyxInc,5.7,+0.01,0.09%,8741,116244,23.97%,+85.62%,8535,206,0.0241
24-07-23,TJX,TJXCompanies,113.69,+0.49,0.43%,19496,181370,52.18%,+77.70%,17583,1913,0.1088
24-07-23,NFE,NewFortressE,22.35,-3.29,-12.83%,13359,135513,70.10%,+77.39%,11136,2223,0.1996
24-07-23,WSC,WillscotCorp,42.15,+0.25,0.60%,2085,25804,99.64%,+73.61%,2012,73,0.0363
24-07-23,KO,Coca-ColaComp,65.21,+0.44,0.69%,56627,501418,17.22%,+72.69%,34340,22287,0.6490
24-07-23,TELL,TellurianInc,0.9499,-0.01,-1.05%,12296,246697,23.74%,+72.55%,4547,7749,1.7042
