,Date,Ticker,Open,High,Low,Close,Volume,RSI,rsi_flag1,rsi_flag2,rsi_result
2304,2024-04-10,BLCO,15.920000076293944,15.920000076293944,15.640000343322754,15.640000343322754,313700.0,41.3930959123226,1,2,3
2305,2024-04-11,BLCO,15.760000228881836,16.09000015258789,14.0,15.0,2260200.0,35.06821739316556,1,2,3
2306,2024-04-12,BLCO,14.850000381469728,15.039999961853027,13.800000190734863,14.239999771118164,1678200.0,29.335771189122934,1,2,3
2307,2024-04-15,BLCO,14.390000343322754,14.6899995803833,14.100000381469728,14.300000190734863,862800.0,30.304398953532974,1,2,3
2308,2024-04-16,BLCO,14.300000190734863,14.34000015258789,13.890000343322754,14.06999969482422,498100.0,28.68140507782343,1,2,3
2309,2024-04-17,BLCO,14.09000015258789,14.420000076293944,14.0,14.3100004196167,342200.0,32.7299716168925,1,2,3
2310,2024-04-18,BLCO,14.34000015258789,14.729999542236328,14.09000015258789,14.31999969482422,552400.0,32.90087710063264,1,2,3
2311,2024-04-19,BLCO,14.31999969482422,14.68000030517578,14.3100004196167,14.640000343322754,259400.0,38.30301136992593,1,2,3
2424,2024-04-10,BNS,49.72999954223633,49.86000061035156,48.79999923706055,49.02000045776367,2447600.0,43.852167333237816,1,2,3
2425,2024-04-11,BNS,49.08000183105469,49.2400016784668,48.540000915527344,48.970001220703125,3855900.0,43.49107056208007,1,2,3
2426,2024-04-12,BNS,48.54999923706055,48.810001373291016,48.04999923706055,48.18999862670898,3309700.0,38.205672042668596,1,2,3
2427,2024-04-15,BNS,48.58000183105469,48.81999969482422,47.31999969482422,47.47999954223633,2014100.0,34.13870119023397,1,2,3
2428,2024-04-16,BNS,47.11000061035156,47.2599983215332,46.310001373291016,46.380001068115234,2765900.0,28.98987192843348,1,2,3
2429,2024-04-17,BNS,46.540000915527344,47.02000045776367,46.25,46.619998931884766,1308900.0,31.420161001251973,1,2,3
2430,2024-04-18,BNS,46.7400016784668,46.959999084472656,46.34000015258789,46.56999969482422,1219200.0,31.18073863321108,1,2,3
2431,2024-04-19,BNS,46.56999969482422,47.09999847412109,46.5,46.7400016784668,1868800.0,33.0487951341958,1,2,3
3040,2024-04-10,CCI,99.81999969482422,100.18000030517578,96.61000061035156,97.6999969482422,2932100.0,31.672494225293317,1,2,3
3041,2024-04-11,CCI,98.52999877929688,98.6500015258789,96.77999877929688,97.08000183105467,3495900.0,30.616340200165876,1,2,3
3042,2024-04-12,CCI,96.98999786376952,97.16000366210938,96.2300033569336,96.70999908447266,2690100.0,29.973962415432865,1,2,3
3043,2024-04-15,CCI,96.72000122070312,97.44000244140624,95.0500030517578,95.6500015258789,2954900.0,28.151638731984868,1,2,3
3044,2024-04-16,CCI,95.0,95.06999969482422,93.37000274658205,93.95999908447266,4055200.0,25.49072553054022,1,2,3
3045,2024-04-17,CCI,94.4000015258789,94.6999969482422,92.80999755859376,93.0500030517578,3985800.0,24.166165565100588,1,2,3
3046,2024-04-18,CCI,95.69000244140624,96.4800033569336,92.4800033569336,94.37000274658205,4938200.0,29.859628585143767,1,2,3
3047,2024-04-19,CCI,94.37000274658205,95.55999755859376,93.8000030517578,95.1999969482422,5055400.0,33.25299816156144,1,2,3
3856,2024-04-10,COTY,11.079999923706056,11.220000267028809,11.039999961853027,11.149999618530272,3316300.0,36.86520400145306,1,2,3
3857,2024-04-11,COTY,11.15999984741211,11.199999809265137,10.920000076293944,11.0600004196167,2824900.0,35.478623330685835,1,2,3
3858,2024-04-12,COTY,10.949999809265137,11.020000457763672,10.40999984741211,10.510000228881836,5140500.0,28.438970385944053,1,2,3
3859,2024-04-15,COTY,10.65999984741211,10.75,10.4399995803833,10.5,4331800.0,28.328906186557802,1,2,3
3860,2024-04-16,COTY,10.56999969482422,10.920000076293944,10.479999542236328,10.829999923706056,4914200.0,36.994516255248676,1,2,3
3861,2024-04-17,COTY,10.90999984741211,10.949999809265137,10.609999656677246,10.630000114440918,4467900.0,34.288652334424675,1,2,3
3862,2024-04-18,COTY,10.670000076293944,11.119999885559082,10.670000076293944,11.039999961853027,5903100.0,43.424263604148116,1,2,3
3863,2024-04-19,COTY,10.93000030517578,11.170000076293944,10.899999618530272,11.149999618530272,6151800.0,45.60908490355725,1,2,3
4032,2024-04-10,CRM,298.45001220703125,300.9200134277344,298.1499938964844,299.6199951171875,3036400.0,48.48414250948051,1,2,3
4033,2024-04-11,CRM,299.4700012207031,301.0899963378906,296.4100036621094,299.1499938964844,3468600.0,47.93292508098179,1,2,3
4034,2024-04-12,CRM,296.8699951171875,297.8500061035156,293.5,294.32000732421875,3816700.0,42.57595478239254,1,2,3
4035,2024-04-15,CRM,282.94000244140625,286.4800109863281,271.6600036621094,272.8999938964844,18365100.0,27.759252109438982,1,2,3
4036,2024-04-16,CRM,274.7799987792969,280.5599975585937,272.44000244140625,277.4100036621094,7624300.0,33.04281390088404,1,2,3
4037,2024-04-17,CRM,277.739990234375,278.9700012207031,274.8399963378906,276.32000732421875,4199400.0,32.42555938726196,1,2,3
4038,2024-04-18,CRM,276.32000732421875,276.3299865722656,269.75,271.9200134277344,5918200.0,29.99012079536991,1,2,3
4039,2024-04-19,CRM,272.489990234375,273.1499938964844,268.7300109863281,270.3699951171875,4903600.0,29.159246280092937,1,2,3
4272,2024-04-10,CUK,13.630000114440918,13.869999885559082,13.380000114440918,13.489999771118164,2275200.0,37.222375679657084,1,2,3
4273,2024-04-11,CUK,13.399999618530272,13.550000190734863,13.15999984741211,13.489999771118164,2052100.0,37.22237567965708,1,2,3
4274,2024-04-12,CUK,13.229999542236328,13.25,12.869999885559082,12.960000038146973,1879300.0,32.18061223823421,1,2,3
4275,2024-04-15,CUK,13.220000267028809,13.329999923706056,12.649999618530272,12.760000228881836,1853100.0,30.501652214469576,1,2,3
4276,2024-04-16,CUK,12.729999542236328,12.75,12.5,12.5600004196167,1628800.0,28.879044428490275,1,2,3
4277,2024-04-17,CUK,12.869999885559082,12.9399995803833,12.65999984741211,12.720000267028809,1757400.0,31.99578526394425,1,2,3
4278,2024-04-18,CUK,12.829999923706056,13.119999885559082,12.779999732971191,12.800000190734863,1550100.0,33.56349118376708,1,2,3
4279,2024-04-19,CUK,12.729999542236328,12.899999618530272,12.65999984741211,12.729999542236328,1145600.0,32.849883084690994,1,2,3
4336,2024-04-10,CVS,73.0999984741211,73.18000030517578,70.83999633789062,71.1500015258789,8366100.0,30.6031289784503,1,2,3
