Datetime,Interval,Ticker,Open,High,Low,Close,Volume,Avg_Volume_10,RSI,ATR,vol_vs_avrg_vol,SMA_20,SMA_50,SMA_200,SMA_65,desc_number
2024-11-29 10:30:00-05:00,30m,NVDA,138.6699981689453,139.14999389648438,138.25,138.389892578125,13415052,14213839.6,64.6520016829346,1.149127220449515,0.9438021236710734,134.8563545227051,136.9356838989258,,138.794775390625,120
2024-11-29 11:00:00-05:00,30m,NVDA,138.38499450683594,138.77000427246094,138.1999969482422,138.35000610351562,10191214,14407722.2,64.34899674992249,1.107761513575889,0.7073438714691487,134.9758544921875,136.86074005126954,,138.69274479792668,119
2024-11-29 11:30:00-05:00,30m,NVDA,138.35000610351562,139.01919555664062,138.1300048828125,138.89999389648438,9584556,14429464.7,66.6686981329537,1.092149310736763,0.6642350356905479,135.10610427856446,136.79723999023437,,138.62016460712138,118
2024-11-29 12:00:00-05:00,30m,NVDA,138.88999938964844,139.0800018310547,138.52000427246094,138.82000732421875,9675296,14273454.4,65.99614344776515,1.0541384712979764,0.6778524475476658,135.2051094055176,136.73384002685546,,138.53616473858173,117
2024-11-29 12:30:00-05:00,30m,NVDA,138.81500244140625,139.02999877929688,138.24000549316406,138.27999877929688,14114677,14836702.6,61.48638948302368,1.0352709580718933,0.9513351706598203,135.2781089782715,136.66063995361327,,138.44685692420373,116
2024-12-02 09:30:00-05:00,30m,NVDA,138.83999633789062,140.4499969482422,138.08999633789062,139.82000732421875,39746728,18092155.5,68.16703673822082,1.1298945046632982,2.196903956524141,135.5696044921875,136.6278399658203,,138.36439561110276,115
2024-12-02 10:00:00-05:00,30m,NVDA,139.8800048828125,140.3699951171875,139.14999389648438,139.1699981689453,14024201,18290271.2,63.18508083726954,1.136330698666143,0.7667574114483333,135.91010971069335,136.5694400024414,,138.23862633338342,114
2024-12-02 10:30:00-05:00,30m,NVDA,139.16000366210938,139.2698974609375,138.3000030517578,138.53990173339844,14257858,18273288.6,58.70608350180295,1.1244423922742535,0.780256817046057,136.2008544921875,136.50023803710937,,138.10690800593449,113
2024-12-02 11:00:00-05:00,30m,NVDA,138.5500030517578,139.27000427246094,138.52499389648438,138.99400329589844,7686969,15510466.6,60.85947766946939,1.097340105395847,0.49559882357117485,136.5298049926758,136.44211822509766,,137.9721233661358,112
2024-12-02 11:30:00-05:00,30m,NVDA,138.98989868164062,139.5399932861328,138.72000122070312,139.2698974609375,7382262,14007881.3,62.150896909489994,1.07752953111255,0.5270077495588144,136.87761001586915,136.47331604003907,,137.83512174166165,111
2024-12-02 12:00:00-05:00,30m,NVDA,139.24000549316406,139.64990234375,139.08999633789062,139.1649932861328,7351123,13401488.4,61.322392798456434,1.0405564221658945,0.5485303408537816,137.20610961914062,136.5132159423828,,137.72027540940505,110
2024-12-02 12:30:00-05:00,30m,NVDA,139.1699981689453,139.22999572753906,138.75999450683594,138.76870727539062,6140556,12996422.6,58.16788783815159,0.9998024792042681,0.47248048089787414,137.49248962402345,136.54054809570312,,137.62671696589544,109
2024-12-02 13:00:00-05:00,30m,NVDA,138.75999450683594,138.88999938964844,138.2899932861328,138.2949981689453,7372592,12775226.2,54.555156992181004,0.9712455952265079,0.577100701355879,137.7242446899414,136.54086212158202,,137.55825547438403,108
2024-12-02 13:30:00-05:00,30m,NVDA,138.3000030517578,138.83999633789062,137.94000244140625,138.5836944580078,8146240,12622320.6,56.33507179383319,0.9661561881734985,0.6453837022647009,137.94267959594725,136.56173614501952,,137.4800046480619,107
2024-12-02 14:00:00-05:00,30m,NVDA,138.59500122070312,138.59500122070312,137.8249969482422,138.12860107421875,6653256,11876178.5,52.82286132301087,0.9521453370511727,0.5602185922011866,138.141609954834,136.5850680541992,,137.4161383995643,106
